Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.19,1.38,28.4,48.2,0.0147,0.126,0.0434,0.0791,0.129,1.02
1.34,1.54,26.5,45.5,0.0117,0.138,0.0387,0.0795,0.341,5.93
1.59,1.82,22.2,37.8,0.0132,0.139,0.031,0.0675,0.221,0.972
1.69,1.93,22.5,30.0,0.0106,0.0946,0.0306,0.0623,0.0949,0.757
1.9,2.24,11.7,17.8,0.0118,0.0782,0.0234,0.128,0.142,1.27
1.02,1.49,16.6,27.4,0.058,0.146,0.0491,0.157,0.126,1.04
2.14,2.57,20.4,29.9,0.0161,0.1,0.0246,0.0555,0.211,2.06
1.2,1.79,21.5,28.1,0.0122,0.137,0.038,0.0731,0.182,1.14
1.23,1.59,29.4,35.8,0.0128,0.142,0.0479,0.165,0.418,1.66
1.23,1.37,17.4,25.5,0.017,0.112,0.0341,0.0763,0.0986,1.22
1.35,1.96,15.0,42.8,0.0146,0.109,0.0313,0.109,0.0923,0.904
1.69,1.88,25.1,29.9,0.0113,0.12,0.0299,0.0564,0.077,1.24
1.29,2.12,19.9,45.2,0.0185,0.0866,0.034,0.102,1.17,6.52
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.57,1.81,18.8,26.9,0.0182,0.106,0.0318,0.117,0.0809,0.616
1.43,1.65,8.68,13.3,0.00883,0.0842,0.0309,0.0683,0.107,0.473
1.28,1.62,28.6,55.7,0.0142,0.173,0.0408,0.0891,0.34,1.88
1.74,2.26,18.3,31.7,0.125,0.366,0.0256,0.0552,0.0981,0.605
1.26,1.45,26.1,38.5,0.0198,0.151,0.0413,0.0767,0.102,1.74
1.89,2.08,31.7,39.3,0.0136,0.146,0.031,0.0693,0.214,2.01
1.76,2.05,22.4,50.8,0.00997,0.0729,0.0375,0.174,0.282,2.92
1.37,1.65,38.1,47.6,0.0148,0.174,0.0454,0.105,0.0678,0.645
1.53,2.02,8.45,17.2,0.00951,0.0678,0.0238,0.0747,0.156,0.957
1.98,2.44,32.7,45.7,0.011,0.129,0.0314,0.0561,0.181,1.85
1.44,3.48,10.0,19.9,0.0162,0.0822,0.0259,0.0584,0.18,1.36
1.65,1.89,24.3,41.8,0.0171,0.126,0.0353,0.149,0.229,2.04
1.2,1.69,21.4,31.3,0.0135,0.116,0.0373,0.107,0.216,1.37
1.23,1.46,13.7,23.2,0.0872,0.13,0.0375,0.107,0.0612,0.703
1.37,1.66,21.1,37.7,0.182,0.238,0.0382,0.143,0.11,0.633
1.53,1.82,25.4,30.7,0.0123,0.129,0.035,0.0655,0.159,1.27
1.23,1.65,21.9,35.3,0.027,0.117,0.0398,0.126,0.658,2.24
2.29,2.6,33.8,45.3,0.0176,0.152,0.0304,0.072,0.0789,1.58
1.2,2.3,18.0,24.3,0.0141,0.11,0.033,0.125,0.283,2.0
1.86,2.38,25.4,37.8,0.0287,0.14,0.0309,0.0653,0.0872,1.1
1.25,1.66,19.6,28.0,0.0113,0.121,0.035,0.0813,0.157,1.9
1.45,1.71,31.2,42.6,0.0116,0.151,0.0356,0.0848,0.23,1.71
1.32,1.84,10.1,15.5,0.123,0.189,0.0232,0.0502,0.136,0.614
1.46,1.68,16.5,21.0,0.00936,0.125,0.028,0.0629,0.237,1.05
1.7,2.25,26.3,38.5,0.0122,0.128,0.0317,0.0678,0.204,1.44
1.2,1.63,7.07,14.3,0.0197,0.0806,0.0318,0.154,0.241,1.52
1.98,2.33,33.6,63.1,0.0456,0.163,0.0919,0.233,0.194,2.53
1.77,2.06,20.7,25.9,0.009,0.111,0.0268,0.0518,0.0594,0.838
1.35,1.63,17.6,43.6,0.0117,0.12,0.0376,0.0759,0.186,0.384
1.73,2.3,12.1,15.6,0.00954,0.104,0.0236,0.0557,0.12,0.996
1.61,1.99,28.2,40.4,0.0135,0.114,0.0353,0.0831,0.238,1.62
1.62,1.99,19.8,28.8,0.00994,0.0933,0.0305,0.0678,0.145,0.779
1.44,2.04,17.9,63.4,0.0529,0.147,0.0274,0.0895,0.459,2.78
1.52,2.05,16.5,33.0,0.0581,0.152,0.03,0.0817,0.197,1.76
1.27,1.63,20.0,57.6,0.0151,0.157,0.0318,0.0782,0.373,1.2
1.14,1.53,12.2,21.4,0.021,0.0909,0.0348,0.0902,0.0577,0.456
1.33,1.59,20.2,35.4,0.0127,0.122,0.0329,0.0685,0.198,1.16
1.09,1.35,27.0,43.6,0.022,0.148,0.0406,0.137,0.189,3.64
1.64,2.63,21.6,40.2,0.0704,0.207,0.092,0.612,0.273,3.91
1.3,1.83,10.6,21.8,0.0148,0.0929,0.0263,0.0655,0.314,2.27
1.79,2.03,8.93,11.1,0.00945,0.0671,0.0194,0.0349,0.0488,0.53
1.33,1.63,8.24,11.6,0.00761,0.0764,0.0231,0.0608,0.0632,0.777
1.36,1.92,30.9,49.8,0.0124,0.149,0.0425,0.0843,0.167,1.96
2.0,2.44,35.1,55.2,0.0109,0.116,0.0962,0.554,0.283,1.65
1.37,1.9,27.5,46.1,0.0179,0.141,0.0433,0.0991,0.265,1.23
1.17,2.15,11.8,25.7,0.0218,0.124,0.0294,0.0632,0.291,2.05
1.2,1.43,12.8,20.3,0.00879,0.0874,0.0278,0.0624,0.253,2.36
1.47,1.78,25.0,39.1,0.0183,0.133,0.038,0.09,0.163,2.03
1.67,1.86,17.0,25.3,0.0111,0.111,0.0263,0.0544,0.0227,0.3
1.3,1.81,23.1,35.5,0.0129,0.136,0.034,0.114,0.295,1.9
1.56,3.12,12.4,26.7,0.0258,0.0872,0.0346,0.265,0.361,2.3
1.19,1.41,27.4,36.9,0.0153,0.151,0.0511,0.121,0.142,1.21
1.62,2.22,18.6,24.0,0.0115,0.126,0.0893,0.159,0.146,0.787
1.51,1.69,31.3,37.7,0.0121,0.138,0.0383,0.0729,0.168,1.59
1.41,1.79,27.9,48.4,0.0185,0.128,0.0393,0.15,0.325,1.99
1.4,1.85,18.0,25.7,0.0143,0.109,0.0321,0.074,0.125,1.63
1.31,1.93,27.5,34.7,0.0134,0.131,0.0389,0.0887,0.107,1.1
1.31,2.4,22.9,43.9,0.0783,0.369,0.0381,0.0729,0.297,1.63
1.38,1.79,25.3,38.1,0.0166,0.143,0.0287,0.0738,1.76,3.81
1.25,1.87,20.4,32.3,0.0286,0.122,0.0342,0.0939,0.117,0.803
1.34,1.71,10.0,13.4,0.00943,0.0904,0.0213,0.0443,0.215,1.53
1.21,1.61,7.84,15.3,0.0255,0.0806,0.0301,0.153,0.489,2.04
1.41,1.78,21.6,38.1,0.0141,0.126,0.0356,0.0702,0.148,1.94
1.06,1.29,19.3,26.7,0.0286,0.187,0.0513,0.113,0.156,1.13
2.2,2.4,22.3,26.6,0.00854,0.105,0.0238,0.0495,0.0488,0.734
1.38,1.78,30.3,40.4,0.0141,0.148,0.0318,0.0784,1.93,4.3
1.47,1.62,22.4,27.3,0.0132,0.138,0.0298,0.0598,0.201,1.22
1.5,2.42,24.3,52.0,0.0394,0.119,0.0405,0.156,0.324,3.41
2.16,2.92,14.5,22.5,0.0129,0.0937,0.0268,0.0982,0.192,0.962
1.67,1.97,24.6,47.5,0.0226,0.123,0.0355,0.155,0.167,1.3
1.55,1.72,31.7,54.2,0.0213,0.161,0.055,0.229,0.287,2.69
1.44,1.96,27.1,53.6,0.0306,0.14,0.0362,0.082,0.507,3.24
1.25,1.66,22.5,45.8,0.0285,0.125,0.0367,0.0743,0.29,2.38
1.45,1.78,16.6,24.2,0.015,0.111,0.0275,0.064,0.151,1.45
1.25,1.77,15.0,22.3,0.0241,0.095,0.0302,0.0606,0.166,1.54
1.32,1.55,24.8,29.5,0.0102,0.121,0.0584,0.117,0.239,1.01
2.32,2.83,8.65,11.4,0.0107,0.124,0.0162,0.0571,0.115,0.689
1.7,1.91,28.0,34.7,0.0107,0.142,0.0315,0.0752,0.0527,0.66
1.51,1.81,29.1,47.9,0.0169,0.127,0.0383,0.108,0.142,1.1
1.66,1.94,21.7,30.3,0.0129,0.122,0.0301,0.0659,0.191,1.99
1.1,1.5,15.0,19.4,0.00987,0.116,0.0316,0.0751,0.273,1.26
1.9,2.48,21.8,32.9,0.0114,0.121,0.0255,0.0574,0.0317,0.753
1.92,2.17,32.3,44.9,0.0331,0.122,0.0368,0.0784,0.0823,0.916
1.89,2.03,10.9,13.2,0.00812,0.089,0.0198,0.0507,0.0397,0.662
1.23,2.06,16.1,29.0,0.0382,0.108,0.0302,0.0748,0.24,1.12
1.39,2.02,31.7,40.6,0.0188,0.129,0.0469,0.117,0.387,2.16
1.36,2.21,25.0,52.5,0.0136,0.168,0.0509,0.296,0.325,1.97
1.57,2.3,20.8,35.5,0.0694,0.332,0.0582,0.231,0.193,1.18
1.49,3.25,23.8,41.0,0.0412,0.175,0.0401,0.0951,0.79,2.82
1.84,2.46,16.3,24.2,0.0173,0.1,0.0319,0.121,0.188,1.64
2.04,2.28,27.7,38.3,0.012,0.118,0.0277,0.0511,0.349,2.86
1.34,2.13,15.0,26.9,0.0127,0.0859,0.0284,0.0544,0.287,1.83
1.27,2.12,20.3,37.8,0.0538,0.197,0.0374,0.0738,0.201,2.02
1.51,1.88,14.3,21.3,0.0103,0.0906,0.0233,0.0447,0.175,1.07
1.1,1.5,15.0,19.4,0.00987,0.116,0.0316,0.0751,0.273,1.26
1.16,1.57,17.7,24.7,0.00994,0.121,0.0341,0.0655,0.19,0.864
1.5,2.18,24.7,52.7,0.0158,0.167,0.055,0.301,0.306,1.76
1.44,1.95,17.7,26.9,0.0166,0.122,0.0358,0.193,0.102,0.802
1.62,1.9,13.5,27.4,0.0271,0.147,0.0295,0.132,0.0568,0.762
1.44,2.65,24.3,42.7,0.0249,0.114,0.0421,0.168,0.27,2.41
1.61,1.73,23.5,28.3,0.0106,0.124,0.0311,0.0663,0.117,0.985
1.72,1.98,28.2,48.2,0.0287,0.149,0.0339,0.0765,0.0935,1.28
1.49,1.79,14.6,21.8,0.0119,0.106,0.0266,0.0585,0.252,1.1
1.58,1.9,40.7,50.3,0.0145,0.129,0.0393,0.0836,0.251,1.52
1.28,1.63,21.9,28.0,0.0103,0.112,0.0355,0.0702,0.152,0.978
1.31,1.82,24.0,34.8,0.025,0.137,0.0388,0.0763,0.119,0.967
1.35,1.78,24.6,35.5,0.0197,0.139,0.0377,0.0901,0.225,1.92
1.42,1.68,32.2,49.8,0.0134,0.13,0.0401,0.0783,0.0661,0.838
1.38,1.64,24.9,47.3,0.0155,0.112,0.0369,0.0913,0.208,1.64
1.28,1.62,23.2,57.9,0.0147,0.0969,0.0469,0.22,0.235,1.93
1.35,2.26,21.6,52.4,0.0136,0.169,0.0509,0.304,0.376,2.01
1.64,2.1,12.0,17.6,0.019,0.0987,0.0246,0.0716,0.138,0.862
1.2,1.56,19.7,39.0,0.0647,0.188,0.0385,0.15,0.472,2.08
1.44,1.69,22.9,28.4,0.0104,0.112,0.0386,0.0802,0.168,0.966
1.5,2.91,26.4,52.0,0.0719,0.289,0.0324,0.0658,0.431,3.17
1.32,1.79,18.3,31.2,0.0327,0.149,0.036,0.106,0.147,1.02
1.65,1.99,28.4,62.2,0.0389,0.142,0.0323,0.104,1.55,4.46
1.26,2.46,7.79,15.2,0.00763,0.0799,0.0236,0.0517,0.0695,0.743
1.48,2.12,5.34,10.9,0.0222,0.0699,0.0174,0.103,0.0665,0.661
1.57,1.98,25.0,33.1,0.0131,0.131,0.0317,0.0609,0.148,1.95
1.21,1.42,13.2,16.1,0.00849,0.11,0.0283,0.0552,0.0331,0.359
1.06,1.4,23.9,30.2,0.0135,0.15,0.0433,0.0995,0.141,0.573
1.3,1.56,19.0,28.1,0.012,0.133,0.0357,0.0738,0.108,1.03
1.5,1.72,22.5,28.7,0.0117,0.12,0.0312,0.0574,0.161,1.25
1.46,2.31,13.1,25.6,0.0236,0.0915,0.0316,0.0688,0.225,2.02
2.26,2.98,12.0,17.8,0.00688,0.0774,0.0653,0.122,0.2,0.825
1.69,1.93,16.2,24.4,0.0212,0.106,0.0466,0.108,0.152,0.941
1.51,2.18,26.4,41.8,0.0154,0.141,0.0447,0.346,0.128,0.896
2.13,2.67,42.5,60.7,0.0172,0.149,0.0437,0.124,0.173,1.4
0.967,1.14,21.5,26.7,0.0134,0.155,0.0433,0.0879,0.128,0.682
1.31,1.72,21.3,49.7,0.0187,0.156,0.04,0.264,0.373,3.1
1.59,1.91,24.8,47.6,0.022,0.116,0.0415,0.147,0.168,1.29
1.39,2.24,16.5,34.0,0.0144,0.101,0.0347,0.205,0.101,0.674
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.79,2.02,30.3,41.0,0.0114,0.141,0.034,0.0715,0.047,0.696
2.14,2.46,21.4,24.7,0.00891,0.117,0.0241,0.0485,0.0283,0.343
1.45,1.96,17.1,26.0,0.0193,0.15,0.0291,0.0622,0.117,1.5
1.27,1.63,17.8,25.3,0.00972,0.113,0.0308,0.0818,0.1,0.5
1.38,1.85,17.6,27.8,0.0484,0.197,0.0417,0.121,0.0916,0.503
1.4,1.71,21.2,30.2,0.0211,0.137,0.0376,0.093,0.127,1.29
1.7,1.85,28.3,35.2,0.0142,0.13,0.0375,0.16,0.308,2.75
1.51,2.06,13.5,24.8,0.028,0.09,0.0235,0.0817,1.16,2.78
1.37,1.77,15.8,32.0,0.0216,0.116,0.0328,0.0754,0.172,1.84
1.27,1.82,14.7,62.8,0.00874,0.0882,0.0271,0.0712,0.239,2.22
1.37,1.6,16.2,22.0,0.0173,0.107,0.0363,0.0729,0.169,1.05
1.76,2.04,29.5,36.8,0.0124,0.137,0.0328,0.0632,0.111,1.1
0.937,1.22,9.43,12.2,0.00988,0.0907,0.0317,0.0609,0.0398,0.395
1.32,2.03,24.5,37.4,0.0124,0.125,0.0365,0.123,0.233,2.44
2.21,2.51,32.1,52.8,0.0171,0.138,0.0304,0.125,0.101,1.06
1.3,1.7,9.81,17.4,0.0106,0.0873,0.0267,0.0591,0.0895,0.647
1.37,2.22,26.3,49.9,0.014,0.135,0.0401,0.231,0.356,1.87
1.1,1.24,13.3,15.7,0.00856,0.097,0.0311,0.0937,0.0997,1.17
1.24,1.7,19.6,32.6,0.0586,0.154,0.0346,0.0936,0.611,2.42
1.13,1.29,25.6,34.4,0.0119,0.136,0.0632,0.306,0.232,1.51
1.77,2.04,16.5,25.3,0.0141,0.0871,0.0204,0.0602,0.71,3.33
1.37,1.57,14.8,23.7,0.0184,0.11,0.0275,0.0507,0.18,1.42
1.85,2.94,20.8,40.7,0.0116,0.103,0.0267,0.103,0.797,6.32
1.71,1.98,25.9,47.8,0.0188,0.122,0.0352,0.146,0.15,1.25
1.59,1.9,24.0,27.6,0.0119,0.135,0.0324,0.0741,0.158,1.28
1.75,2.17,28.7,33.2,0.0202,0.131,0.0316,0.0895,0.191,1.93
1.94,2.45,34.7,47.2,0.0359,0.183,0.0358,0.0785,0.51,3.49
1.36,1.67,20.7,36.0,0.0595,0.149,0.0388,0.0789,0.154,1.28
1.39,2.02,21.4,50.1,0.0311,0.112,0.0305,0.0767,0.378,3.17
1.59,1.81,21.1,29.1,0.014,0.128,0.0298,0.0638,0.271,1.39
1.23,1.44,37.8,62.4,0.0155,0.179,0.0409,0.0946,0.968,6.33
1.31,1.54,30.0,38.6,0.02,0.122,0.0379,0.101,0.427,2.18
1.43,1.71,17.5,38.4,0.0285,0.103,0.0287,0.0632,0.277,1.76
1.43,1.92,27.9,53.6,0.0245,0.142,0.0348,0.0942,0.437,3.08
1.41,1.79,15.2,27.0,0.261,0.427,0.0321,0.135,0.208,1.45
1.57,1.9,25.1,36.9,0.0126,0.118,0.0322,0.101,0.312,1.77
1.36,1.81,24.2,34.8,0.0269,0.13,0.0375,0.08,0.143,0.862
1.24,1.73,19.5,45.2,0.0202,0.101,0.0347,0.11,0.895,6.51
1.33,1.57,23.8,52.5,0.0145,0.135,0.0422,0.178,0.273,2.96
1.39,1.59,21.6,40.6,0.246,0.306,0.0419,0.146,0.22,1.15
2.26,2.61,38.2,48.9,0.0149,0.146,0.0295,0.06,0.101,0.914
1.38,1.68,22.1,29.7,0.0157,0.12,0.0379,0.115,0.317,1.26
1.25,1.66,19.6,28.0,0.0113,0.121,0.035,0.0813,0.157,1.9
1.21,1.96,25.5,43.4,0.0232,0.124,0.041,0.0927,0.272,2.4
1.27,1.47,47.1,65.4,0.015,0.155,0.0452,0.096,1.32,7.38
1.31,1.58,15.1,22.6,0.0509,0.128,0.0356,0.0884,0.167,1.5
1.33,2.0,29.5,54.0,0.0125,0.126,0.038,0.0709,0.444,4.58
1.37,1.96,28.2,51.3,0.052,0.155,0.0372,0.0868,0.351,1.99
1.83,2.4,16.3,35.5,0.0145,0.101,0.0245,0.0563,0.121,0.867
1.52,1.99,22.6,29.6,0.0137,0.123,0.0329,0.0583,0.152,1.23
1.62,1.74,31.2,39.0,0.0174,0.153,0.0369,0.0844,0.0666,0.551
1.3,1.97,18.8,37.2,0.182,0.474,0.0341,0.17,0.911,6.04
2.16,2.47,22.5,28.8,0.0138,0.135,0.0222,0.0464,0.255,1.28
1.42,1.82,19.1,30.0,0.0113,0.109,0.0303,0.0666,0.0516,0.694
1.9,2.81,26.3,40.5,0.0204,0.133,0.0333,0.0784,0.543,2.34
1.46,1.71,31.8,43.6,0.0142,0.144,0.04,0.1,0.183,1.85
1.37,2.05,23.6,52.6,0.0134,0.172,0.0514,0.312,0.328,1.89
1.54,1.7,29.6,37.6,0.0119,0.134,0.0366,0.0746,0.311,1.8
1.25,1.6,25.6,36.0,0.0157,0.181,0.0378,0.0814,0.363,1.99
1.4,2.16,11.1,17.7,0.0115,0.0911,0.0258,0.0444,0.122,1.11
1.37,1.69,21.5,50.8,0.0462,0.277,0.0334,0.086,0.146,2.93
1.76,2.24,27.2,42.9,0.0905,0.263,0.0305,0.058,0.169,1.74
1.27,1.7,23.3,33.0,0.0164,0.111,0.0369,0.09,0.466,2.14
1.03,1.63,11.7,48.5,0.0135,0.0803,0.0396,0.179,0.444,3.22
1.35,1.58,24.9,35.3,0.0156,0.146,0.0458,0.0861,0.294,2.27
1.63,2.03,18.8,27.7,0.02,0.107,0.0438,0.115,0.231,2.12
1.12,1.45,29.4,42.2,0.0154,0.145,0.0575,0.156,0.124,0.847
1.23,1.84,26.2,35.3,0.0199,0.184,0.0425,0.132,0.279,2.0
1.21,1.55,13.3,19.1,0.0177,0.123,0.032,0.0835,0.455,2.42
1.41,1.83,24.3,47.2,0.0214,0.135,0.0368,0.149,0.162,1.28
1.5,1.91,33.8,52.3,0.0242,0.145,0.046,0.097,0.0721,0.822
1.19,1.44,15.2,19.0,0.0216,0.136,0.041,0.0841,0.0343,0.321
1.3,1.66,29.7,41.9,0.0117,0.147,0.0423,0.0996,0.154,1.29
0.979,1.07,26.7,41.8,0.0175,0.128,0.0536,0.124,0.0715,0.951
0.985,1.16,20.4,40.2,0.0298,0.122,0.0481,0.104,0.0899,0.991
1.65,1.99,28.5,45.3,0.0243,0.123,0.0367,0.0826,0.0546,0.8
1.23,1.56,26.1,44.3,0.0251,0.149,0.0424,0.0936,0.109,0.912
1.75,1.96,26.1,30.4,0.0105,0.127,0.0305,0.0618,0.263,1.11
1.2,1.8,21.1,27.6,0.0246,0.138,0.0378,0.0782,0.228,1.47
1.36,1.87,25.1,35.3,0.0186,0.169,0.0397,0.0937,0.217,1.38
1.32,1.52,26.3,39.4,0.0183,0.111,0.0357,0.0714,0.368,2.84
1.62,2.01,22.9,34.1,0.0128,0.092,0.031,0.098,0.342,1.52
1.44,1.71,24.4,32.0,0.0125,0.135,0.0329,0.0664,0.102,1.23
1.31,1.57,13.7,20.9,0.0134,0.106,0.0298,0.0855,0.156,1.92
1.83,2.03,28.7,38.0,0.0148,0.118,0.0333,0.065,0.0866,1.49
1.29,1.52,28.4,39.8,0.0125,0.147,0.0411,0.086,0.193,1.86
1.65,2.16,26.6,53.0,0.014,0.167,0.0482,0.263,0.254,1.69
1.21,2.3,18.6,25.9,0.0241,0.116,0.0327,0.12,0.341,2.01
1.26,1.97,13.1,25.3,0.0298,0.11,0.0282,0.0779,0.349,2.61
1.61,1.85,20.6,29.2,0.00959,0.0986,0.0295,0.0611,0.12,0.866
1.33,1.68,14.3,29.7,0.0195,0.108,0.0288,0.0618,0.14,1.28
1.17,1.56,16.6,26.4,0.0121,0.107,0.032,0.0745,0.187,0.985
1.28,1.66,15.7,31.4,0.00956,0.105,0.0325,0.0566,0.283,1.38
1.29,1.55,11.5,16.4,0.00835,0.0955,0.0288,0.0573,0.138,1.36
1.37,1.92,28.4,50.4,0.0182,0.14,0.0436,0.126,0.205,1.23
1.25,1.45,19.4,23.6,0.00982,0.117,0.0375,0.0968,0.0399,0.734
1.45,2.06,23.5,47.0,0.0584,0.212,0.0421,0.154,0.274,1.83
1.36,1.66,28.4,42.4,0.0133,0.13,0.0468,0.197,0.266,2.61
1.39,1.74,10.8,19.1,0.0228,0.0977,0.0279,0.0849,0.208,1.0
1.49,1.8,23.2,34.0,0.0159,0.126,0.0387,0.147,0.127,1.54
1.43,1.91,19.0,35.2,0.0361,0.141,0.0355,0.297,0.375,3.35
1.74,2.05,9.79,12.7,0.00762,0.0868,0.0239,0.0548,0.0385,0.367
1.79,2.32,14.2,24.0,0.0101,0.131,0.0248,0.0583,0.111,0.893
1.14,1.53,20.8,39.7,0.018,0.148,0.0326,0.141,1.05,2.87
1.77,2.3,9.17,15.3,0.0105,0.0725,0.0181,0.0407,0.238,0.868
1.96,3.0,22.0,35.2,0.031,0.113,0.0247,0.0648,0.591,2.31
1.13,1.75,23.6,32.7,0.0254,0.114,0.0422,0.0858,0.776,2.57
1.71,2.45,10.8,15.5,0.00814,0.0966,0.0238,0.0472,0.188,0.747
1.44,1.82,22.2,34.4,0.0109,0.105,0.0355,0.0836,0.0833,0.808
1.66,1.88,33.4,41.7,0.0141,0.156,0.0364,0.0783,0.113,0.868
1.49,1.82,23.0,41.1,0.0185,0.122,0.0478,0.136,0.271,2.12
1.38,1.79,20.3,40.8,0.0213,0.125,0.0392,0.147,0.297,2.14
1.29,1.91,20.7,31.1,0.00967,0.109,0.0373,0.127,0.305,3.09
1.34,1.76,16.0,24.1,0.0385,0.112,0.0326,0.0841,0.329,1.9
1.38,2.45,15.3,49.2,0.212,0.383,0.0496,0.325,0.589,3.22
1.39,1.76,37.7,49.6,0.0193,0.116,0.0422,0.0756,0.52,2.16
1.27,1.89,40.5,60.7,0.0189,0.179,0.0487,0.097,0.322,2.52
1.15,1.73,11.3,24.2,0.0209,0.169,0.0236,0.0666,0.424,1.13
1.56,1.92,20.4,31.6,0.0365,0.121,0.0405,0.132,0.126,2.96
1.83,2.23,27.6,44.9,0.0135,0.11,0.0305,0.0756,0.0655,2.4
1.32,1.83,17.3,25.0,0.0144,0.128,0.03,0.0596,0.121,1.07
1.31,1.77,23.8,30.3,0.0104,0.128,0.0371,0.0794,0.265,1.27
1.01,1.26,13.8,18.1,0.0109,0.12,0.0344,0.0703,0.105,0.494
1.17,1.94,10.2,20.2,0.0278,0.123,0.0304,0.0748,0.0788,0.841
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.39,1.79,21.4,36.6,0.0233,0.131,0.039,0.104,0.204,2.32
1.21,1.69,20.9,38.8,0.0485,0.152,0.0336,0.0992,1.09,4.17
1.9,2.3,21.7,25.8,0.0129,0.124,0.0294,0.0577,0.106,0.722
1.38,1.68,17.3,31.8,0.0286,0.106,0.0304,0.0781,0.192,1.33
1.81,2.58,27.5,34.8,0.0117,0.136,0.0341,0.0723,0.402,1.93
1.64,2.34,32.9,70.7,0.0149,0.115,0.0411,0.329,0.256,1.75
1.92,2.67,26.5,35.5,0.0136,0.127,0.0366,0.0737,0.211,1.11
1.79,2.3,17.5,30.8,0.126,0.367,0.0239,0.0489,0.192,1.36
1.65,1.96,19.3,28.6,0.0202,0.128,0.0436,0.118,0.199,0.957
1.4,2.3,17.2,26.5,0.0132,0.108,0.0309,0.0805,0.112,1.52
2.05,2.64,8.2,17.2,0.0101,0.0641,0.0232,0.0782,0.208,0.948
1.34,1.66,19.3,32.0,0.122,0.182,0.0358,0.117,0.0859,0.472
1.33,1.66,16.3,24.4,0.0649,0.13,0.0311,0.0856,0.141,1.32
1.18,1.99,10.2,48.1,0.0869,0.346,0.0354,0.122,0.389,3.29
1.23,1.71,26.2,38.8,0.0616,0.139,0.0754,0.2,0.128,2.68
1.85,2.26,40.1,60.6,0.0164,0.133,0.0369,0.0747,0.311,2.04
1.3,1.52,15.8,46.6,0.05,0.232,0.0319,0.101,0.118,3.0
1.35,1.71,24.5,29.7,0.0186,0.137,0.0353,0.0765,0.197,1.47
1.05,1.39,18.7,26.5,0.0253,0.15,0.0515,0.115,0.0683,0.818
1.72,1.97,16.6,46.8,0.0652,0.317,0.0655,0.147,0.243,3.11
1.36,1.65,18.2,31.4,0.0157,0.137,0.0317,0.113,0.125,1.08
1.41,1.76,22.4,36.5,0.0636,0.161,0.0321,0.0794,0.317,3.0
1.56,2.35,16.8,38.2,0.0131,0.149,0.0315,0.0736,0.902,5.99
1.36,1.59,27.1,36.7,0.0116,0.133,0.0374,0.0677,0.377,4.53
1.58,1.7,19.0,21.9,0.00917,0.117,0.0271,0.0547,0.199,1.06
1.28,1.74,10.8,18.8,0.0473,0.127,0.0309,0.0755,0.106,0.69
2.1,2.7,27.8,35.2,0.0114,0.144,0.0326,0.0653,0.185,1.07
1.36,1.56,20.5,27.5,0.0132,0.12,0.0338,0.0887,0.132,1.71
1.16,1.38,17.2,20.9,0.00989,0.116,0.0343,0.107,0.215,1.02
2.01,2.48,24.2,42.4,0.0124,0.119,0.0297,0.0898,0.365,4.06
1.64,2.05,12.3,17.8,0.0347,0.0937,0.0226,0.0699,0.301,1.84
1.63,1.98,20.8,28.4,0.00861,0.107,0.0289,0.0572,0.0282,0.308
1.57,1.79,18.7,28.0,0.0141,0.109,0.0285,0.0682,0.0739,1.3
1.63,2.02,24.7,53.5,0.0656,0.238,0.0441,0.142,0.108,2.56
1.45,1.87,22.2,32.1,0.0264,0.119,0.0326,0.0738,0.0881,0.542
1.93,2.31,21.5,49.5,0.0142,0.14,0.0343,0.255,0.391,2.98
1.31,1.94,14.2,23.8,0.0131,0.109,0.0304,0.0665,0.0433,0.422
2.45,2.81,24.7,53.3,0.012,0.0919,0.0288,0.161,0.277,2.9
1.45,1.74,37.5,44.6,0.016,0.191,0.0454,0.0906,0.0891,2.54
1.9,2.67,16.6,22.7,0.00955,0.0892,0.0277,0.0589,0.232,1.5
1.73,1.85,25.4,29.8,0.00988,0.114,0.0323,0.0613,0.12,0.945
1.85,2.15,33.4,43.3,0.0143,0.144,0.0335,0.0638,0.131,1.09
1.83,2.12,24.2,38.3,0.0212,0.135,0.0333,0.0929,0.153,2.13
1.64,1.79,33.0,45.2,0.0122,0.16,0.035,0.0668,0.0199,0.247
1.28,1.43,11.3,13.8,0.0094,0.0935,0.0275,0.0602,0.123,0.629
1.67,1.86,18.6,23.4,0.0143,0.129,0.0257,0.0489,0.327,1.5
1.55,1.84,20.0,25.6,0.00867,0.104,0.0292,0.0591,0.098,0.851
1.19,1.39,20.0,25.2,0.00968,0.108,0.0359,0.0738,0.181,1.87
1.69,2.14,10.1,14.7,0.0148,0.0768,0.0192,0.0409,0.142,0.964
1.63,1.81,27.3,41.2,0.0124,0.103,0.0346,0.0771,0.307,2.77
1.51,2.15,20.5,29.7,0.0327,0.116,0.0302,0.0783,0.204,2.21
1.35,1.76,24.2,57.7,0.0611,0.218,0.0372,0.107,0.54,2.85
1.3,2.05,18.8,31.7,0.0187,0.117,0.0317,0.117,0.533,3.63
