participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00510,R0128_segment_binaural_44100_1.wav,traffic_00040.wav,28,67.183,1.23,1.58,8.07,21.1,0.014,0.0797,0.0247,0.0884,0.0903,0.54
ARAUS_00512,R0006_segment_binaural_44100_2.wav,wind_00011.wav,24,68.799,1.09,1.31,13.1,15.9,0.00747,0.0874,0.0301,0.0675,0.303,1.01
ARAUS_00513,R0009_segment_binaural_44100_1.wav,silence_00003.wav,21,47.303,1.3,1.45,14.8,17.0,0.00917,0.124,0.0292,0.0537,0.0655,0.427
ARAUS_00513,R0009_segment_binaural_44100_2.wav,silence_00003.wav,44,51.367,1.29,1.62,14.9,19.0,0.00897,0.114,0.0289,0.0549,0.0454,0.464
ARAUS_00530,R0130_segment_binaural_44100_2.wav,wind_00003.wav,4,57.662,1.19,1.58,15.1,24.6,0.0218,0.123,0.0348,0.118,0.18,1.15
ARAUS_00530,R0007_segment_binaural_44100_2.wav,water_00050.wav,15,88.283,1.51,1.61,12.6,16.8,0.0096,0.101,0.0251,0.0531,0.0259,0.69
ARAUS_00530,R0008_segment_binaural_44100_2.wav,wind_00003.wav,19,63.975,0.977,1.29,10.1,13.5,0.00923,0.103,0.0283,0.0565,0.114,0.89
ARAUS_00530,R0049_segment_binaural_44100_2.wav,silence_00005.wav,24,67.63,1.18,1.59,8.54,12.8,0.018,0.0819,0.0219,0.0474,0.133,1.18
ARAUS_00530,R0119_segment_binaural_44100_2.wav,water_00068.wav,25,63.194,1.62,1.97,12.8,16.6,0.0159,0.0958,0.0363,0.0775,0.0778,0.887
ARAUS_00531,R0005_segment_binaural_44100_1.wav,construction_00026.wav,9,66.743,1.34,1.64,7.6,12.0,0.00716,0.085,0.0199,0.062,0.0996,0.498
ARAUS_00531,R0048_segment_binaural_44100_1.wav,silence_00001.wav,22,59.524,1.19,1.36,12.5,16.2,0.00933,0.0989,0.0264,0.0563,0.159,1.15
ARAUS_00535,R0049_segment_binaural_44100_1.wav,water_00002.wav,14,51.189,1.63,1.96,10.1,13.2,0.00996,0.0907,0.0195,0.0386,0.0774,0.544
ARAUS_00540,R0008_segment_binaural_44100_2.wav,traffic_00021.wav,16,70.468,0.941,1.4,9.56,15.0,0.00842,0.111,0.0289,0.0582,0.0278,0.256
ARAUS_00553,R0009_segment_binaural_44100_1.wav,water_00006.wav,27,58.134,1.78,2.15,19.3,23.9,0.00978,0.134,0.0265,0.0513,0.0414,0.33
ARAUS_00554,R0002_segment_binaural_44100_2.wav,water_00062.wav,5,64.272,1.42,1.87,19.4,40.9,0.0136,0.126,0.0331,0.106,0.431,6.24
ARAUS_00556,R0126_segment_binaural_44100_1.wav,water_00066.wav,40,56.318,1.37,1.56,9.39,13.0,0.0142,0.0692,0.0283,0.0612,0.0248,0.148
ARAUS_00559,R0003_segment_binaural_44100_2.wav,traffic_00018.wav,39,41.927,1.23,1.58,8.81,14.3,0.00725,0.0798,0.0245,0.0884,0.0651,0.73
ARAUS_00563,R0120_segment_binaural_44100_1.wav,construction_00038.wav,42,49.92,1.17,1.58,9.09,12.6,0.0232,0.0942,0.028,0.0598,0.0506,0.645
ARAUS_00563,R0032_segment_binaural_44100_2.wav,bird_00071.wav,44,46.345,1.1,1.67,12.4,19.4,0.0275,0.0965,0.0316,0.0608,0.223,1.57
ARAUS_00566,R0048_segment_binaural_44100_2.wav,wind_00036.wav,7,71.855,1.74,1.99,17.2,22.3,0.00839,0.107,0.0234,0.0448,0.0771,1.14
ARAUS_00566,R0046_segment_binaural_44100_2.wav,traffic_00006.wav,25,60.12,1.37,1.75,15.8,22.9,0.0101,0.104,0.0267,0.0484,0.0512,0.816
ARAUS_00567,R0025_segment_binaural_44100_2.wav,bird_00076.wav,26,48.446,1.6,2.48,7.85,11.1,0.0164,0.0719,0.017,0.0364,0.0488,0.374
ARAUS_00570,R0008_segment_binaural_44100_2.wav,wind_00037.wav,2,146.139,1.42,1.93,11.1,14.6,0.00909,0.109,0.0243,0.0483,0.0171,0.239
ARAUS_00571,R0126_segment_binaural_44100_1.wav,wind_00018.wav,16,66.655,1.42,1.7,7.08,9.17,0.00623,0.0618,0.0229,0.0434,0.0295,0.33
ARAUS_00572,R0052_segment_binaural_44100_1.wav,water_00043.wav,27,52.184,1.39,1.85,8.62,11.4,0.00875,0.073,0.0267,0.0712,0.2,1.18
ARAUS_00575,R0023_segment_binaural_44100_2.wav,water_00021.wav,32,41.672,1.85,2.12,10.3,15.4,0.015,0.0745,0.0175,0.0371,0.123,0.911
ARAUS_00575,R0108_segment_binaural_44100_2.wav,wind_00029.wav,36,42.864,1.45,1.6,14.6,23.3,0.0196,0.112,0.0275,0.11,0.118,1.28
ARAUS_00576,R0018_segment_binaural_44100_1.wav,silence_00001.wav,36,45.062,1.11,1.56,16.7,30.5,0.00963,0.103,0.0334,0.0607,0.277,1.54
ARAUS_00581,R0005_segment_binaural_44100_2.wav,traffic_00026.wav,3,55.469,1.19,1.59,8.86,12.7,0.00722,0.0846,0.0263,0.099,0.0973,1.01
ARAUS_00581,R0027_segment_binaural_44100_2.wav,bird_00040.wav,38,54.215,1.9,2.36,8.77,12.0,0.0179,0.0747,0.014,0.0294,0.099,0.949
ARAUS_00590,R0069_segment_binaural_44100_1.wav,wind_00040.wav,44,45.319,1.31,1.63,18.6,24.2,0.00888,0.104,0.0308,0.0635,0.0657,0.721
ARAUS_00592,R0025_segment_binaural_44100_1.wav,water_00054.wav,22,48.793,1.97,2.47,7.84,11.2,0.0108,0.111,0.0163,0.0475,0.0359,0.259
ARAUS_00596,R0017_segment_binaural_44100_2.wav,water_00069.wav,3,55.391,1.84,2.42,24.1,37.0,0.0281,0.128,0.0278,0.0895,0.195,1.71
ARAUS_00596,R0027_segment_binaural_44100_2.wav,construction_00032.wav,42,52.157,2.15,2.5,9.38,11.6,0.0124,0.0778,0.0143,0.0357,0.0454,0.559
ARAUS_00597,R0053_segment_binaural_44100_2.wav,traffic_00033.wav,10,86.072,1.29,1.52,19.8,27.1,0.0107,0.114,0.0377,0.0795,0.118,1.61
ARAUS_00597,R0110_segment_binaural_44100_2.wav,bird_00076.wav,35,58.304,1.1,1.61,12.2,19.0,0.023,0.0925,0.0315,0.117,0.196,1.78
ARAUS_00598,R0059_segment_binaural_44100_2.wav,construction_00021.wav,9,63.334,1.14,1.38,11.9,20.0,0.0214,0.0828,0.0293,0.0644,0.169,1.26
ARAUS_10001,R1007_segment_binaural_44100.wav,traffic_10001.wav,8,62.961,1.3,1.56,6.36,10.5,0.00752,0.0714,0.0225,0.107,0.022,0.188
ARAUS_10001,R1007_segment_binaural_44100.wav,silence_10001.wav,39,40.188,1.29,1.57,5.67,9.6,0.00854,0.0715,0.0222,0.109,0.0224,0.214
ARAUS_00622,R0006_segment_binaural_44100_1.wav,wind_00025.wav,22,99.293,1.63,1.98,13.1,16.9,0.0084,0.111,0.0226,0.0484,0.0376,0.452
ARAUS_00624,R0097_segment_binaural_44100_1.wav,wind_00004.wav,26,52.758,1.26,1.52,13.1,16.5,0.00974,0.0979,0.0281,0.0532,0.0495,0.422
ARAUS_00626,R0048_segment_binaural_44100_1.wav,bird_00028.wav,8,65.817,1.21,1.66,12.7,16.9,0.0125,0.0989,0.0265,0.0563,0.16,1.15
ARAUS_00627,R0001_segment_binaural_44100_1.wav,silence_00002.wav,10,65.337,1.82,1.99,14.8,22.8,0.0131,0.104,0.0234,0.0684,0.0592,1.04
ARAUS_00627,R0044_segment_binaural_44100_2.wav,traffic_00027.wav,31,77.098,1.3,2.0,15.9,24.5,0.011,0.11,0.0314,0.0721,0.0677,0.643
ARAUS_00627,R0107_segment_binaural_44100_1.wav,wind_00021.wav,35,68.553,1.65,1.94,11.3,17.5,0.0125,0.0887,0.023,0.133,0.0916,0.91
ARAUS_00631,R0027_segment_binaural_44100_1.wav,wind_00009.wav,41,53.078,1.62,2.08,8.21,9.9,0.011,0.0674,0.0172,0.0369,0.29,1.1
ARAUS_00645,R0119_segment_binaural_44100_2.wav,silence_00005.wav,2,159.339,1.21,1.37,9.42,11.3,0.00686,0.0903,0.0281,0.0551,0.108,1.13
ARAUS_00645,R0128_segment_binaural_44100_1.wav,silence_00005.wav,30,63.129,1.22,1.59,7.72,21.0,0.0157,0.0782,0.0261,0.0975,0.0986,0.552
ARAUS_00656,R0005_segment_binaural_44100_2.wav,silence_00001.wav,10,66.847,1.08,1.39,8.05,12.6,0.00745,0.0845,0.0282,0.108,0.106,1.01
ARAUS_00656,R0126_segment_binaural_44100_1.wav,traffic_00006.wav,28,69.011,1.31,1.61,8.58,11.1,0.00574,0.0641,0.0233,0.0482,0.0169,0.262
ARAUS_00661,R0046_segment_binaural_44100_1.wav,bird_00040.wav,40,59.752,1.32,2.04,11.7,18.3,0.0421,0.133,0.0229,0.0511,0.223,1.69
ARAUS_00661,R0055_segment_binaural_44100_1.wav,traffic_00017.wav,42,55.191,1.36,1.73,23.0,44.3,0.0182,0.128,0.0381,0.167,0.0864,1.26
ARAUS_00666,R0046_segment_binaural_44100_2.wav,bird_00019.wav,3,68.655,1.27,1.89,11.2,19.8,0.0241,0.0743,0.0238,0.0722,0.214,0.932
ARAUS_00667,R0052_segment_binaural_44100_2.wav,construction_00002.wav,26,57.168,1.19,1.87,7.38,12.3,0.0122,0.0739,0.0273,0.0904,0.259,1.6
ARAUS_00667,R0006_segment_binaural_44100_2.wav,wind_00007.wav,39,67.842,1.06,1.26,14.6,18.1,0.00941,0.104,0.035,0.0723,0.25,1.01
ARAUS_00669,R0043_segment_binaural_44100_2.wav,bird_00031.wav,7,143.1,1.48,2.84,15.9,32.3,0.087,0.137,0.0307,0.0767,0.236,2.27
ARAUS_00670,R0008_segment_binaural_44100_1.wav,silence_00005.wav,18,62.992,0.883,0.956,9.05,10.2,0.00755,0.0943,0.03,0.0547,0.036,0.362
ARAUS_00673,R0063_segment_binaural_44100_2.wav,silence_00003.wav,5,94.455,1.28,1.65,14.8,21.3,0.00805,0.0994,0.0274,0.0584,0.163,1.39
ARAUS_00673,R0034_segment_binaural_44100_1.wav,silence_00003.wav,10,77.437,1.0,1.81,6.36,13.6,0.0163,0.0723,0.023,0.0486,0.0992,1.06
ARAUS_00674,R0022_segment_binaural_44100_1.wav,silence_00004.wav,2,105.243,1.89,2.24,11.2,15.8,0.0103,0.0851,0.018,0.0423,0.0722,1.07
ARAUS_00679,R0099_segment_binaural_44100_2.wav,wind_00028.wav,5,76.857,1.69,1.99,20.1,24.5,0.00999,0.106,0.0316,0.0595,0.0421,0.657
ARAUS_00679,R0112_segment_binaural_44100_1.wav,silence_00004.wav,6,92.892,1.25,1.64,9.76,17.0,0.0297,0.0843,0.0251,0.0633,0.192,1.48
ARAUS_00679,R0019_segment_binaural_44100_1.wav,construction_00027.wav,10,69.656,1.5,1.99,12.6,16.6,0.00995,0.102,0.0215,0.0491,0.106,1.03
ARAUS_20006,S0035_1min_SQobold_bin_44100_1.wav,silence_20002.wav,35,53.935,1.68,1.84,6.13,7.96,0.00514,0.0601,0.016,0.0355,0.0249,0.266
ARAUS_20010,S0051_1min_SQobold_bin_44100_2.wav,water_20018.wav,2,78.881,1.3,1.75,6.24,8.85,0.00629,0.0656,0.0186,0.0361,0.0729,0.64
ARAUS_20011,S0022_1min_SQobold_bin_44100_2.wav,water_20004.wav,4,50.079,1.84,2.23,16.0,23.1,0.0113,0.0918,0.0242,0.0554,0.134,1.47
ARAUS_20011,S0057_1min_SQobold_bin_44100_1.wav,silence_20001.wav,18,51.055,1.27,2.06,15.7,49.5,0.0177,0.152,0.03,0.06,0.121,1.25
ARAUS_20011,S0028_1min_SQobold_bin_44100_1.wav,traffic_20010.wav,21,48.295,1.03,1.41,6.98,11.4,0.00919,0.0887,0.033,0.0783,0.107,1.18
ARAUS_20011,S0032_1min_SQobold_bin_44100_1.wav,silence_20001.wav,26,46.63,1.72,2.23,8.63,10.6,0.00811,0.0828,0.0196,0.0367,0.0605,0.406
ARAUS_20011,S0060_1min_SQobold_bin_44100_1.wav,traffic_20014.wav,29,57.351,1.68,2.02,9.89,14.4,0.0104,0.0896,0.0184,0.0364,0.355,1.25
ARAUS_20011,S0024_1min_SQobold_bin_44100_1.wav,wind_20002.wav,36,60.056,1.01,1.54,8.45,21.7,0.0125,0.0891,0.0373,0.0992,0.0587,0.636
ARAUS_20014,S0056_1min_SQobold_bin_44100_2.wav,water_20029.wav,8,50.51,1.41,1.66,12.0,16.2,0.0117,0.102,0.0256,0.0479,0.179,0.96
ARAUS_20014,S0006_1min_SQobold_bin_44100_1.wav,wind_20016.wav,22,50.632,1.38,1.81,17.0,32.9,0.00947,0.113,0.032,0.132,0.0658,0.594
ARAUS_20014,S0019_1min_SQobold_bin_44100_1.wav,traffic_20004.wav,23,45.636,1.73,2.2,12.1,15.5,0.0113,0.0985,0.0247,0.0821,0.438,1.17
ARAUS_20014,S0051_1min_SQobold_bin_44100_2.wav,construction_20015.wav,24,43.295,1.25,1.62,7.89,13.3,0.02,0.0871,0.0604,0.11,0.126,0.618
ARAUS_20014,S0019_1min_SQobold_bin_44100_1.wav,bird_20022.wav,26,42.126,2.31,2.99,6.57,11.0,0.0137,0.0516,0.0144,0.0601,0.629,2.2
ARAUS_20014,S0035_1min_SQobold_bin_44100_2.wav,wind_20007.wav,30,45.358,1.74,2.02,7.16,9.64,0.00527,0.0689,0.0195,0.0712,0.137,0.585
ARAUS_20019,S0024_1min_SQobold_bin_44100_2.wav,construction_20003.wav,14,50.744,1.29,1.98,14.1,18.7,0.0147,0.108,0.0332,0.0749,0.0701,1.01
ARAUS_20019,S0060_1min_SQobold_bin_44100_2.wav,water_20002.wav,34,44.592,1.56,1.88,15.4,24.3,0.0101,0.0988,0.0253,0.0533,0.0134,0.2
ARAUS_20022,S0027_1min_SQobold_bin_44100_2.wav,silence_20002.wav,9,57.72,1.33,2.05,10.5,23.5,0.062,0.161,0.0321,0.225,0.165,1.31
ARAUS_20024,S0038_1min_SQobold_bin_44100_2.wav,wind_20007.wav,3,124.396,1.62,1.95,13.3,17.8,0.00815,0.0995,0.0241,0.0507,0.024,0.307
ARAUS_20024,S0035_1min_SQobold_bin_44100_2.wav,wind_20013.wav,15,62.799,1.55,1.77,7.35,9.63,0.00535,0.0698,0.022,0.0697,0.142,0.548
ARAUS_20024,S0021_1min_SQobold_bin_44100_1.wav,bird_20009.wav,19,83.319,1.55,2.2,27.8,37.4,0.0363,0.121,0.033,0.0675,0.654,3.54
ARAUS_20027,S0026_1min_SQobold_bin_44100_1.wav,wind_20012.wav,11,55.015,1.3,1.48,6.67,9.65,0.00979,0.0825,0.0202,0.0393,0.0987,1.51
ARAUS_20034,S0003_1min_SQobold_bin_44100_2.wav,wind_20003.wav,8,66.063,1.36,1.49,10.4,13.2,0.00953,0.0977,0.0241,0.0506,0.101,0.534
ARAUS_20034,S0050_1min_SQobold_bin_44100_1.wav,wind_20001.wav,21,45.183,1.26,1.6,11.3,16.5,0.0154,0.105,0.0276,0.0628,0.0844,1.1
ARAUS_20034,S0019_1min_SQobold_bin_44100_2.wav,water_20001.wav,26,50.415,2.23,2.79,7.55,8.66,0.0112,0.0617,0.0151,0.0344,0.401,1.25
ARAUS_20036,S0051_1min_SQobold_bin_44100_1.wav,silence_20002.wav,27,48.591,1.27,1.63,5.5,7.47,0.00599,0.0686,0.0183,0.0355,0.032,0.624
ARAUS_20040,S0021_1min_SQobold_bin_44100_1.wav,water_20025.wav,5,97.58,1.76,2.0,32.8,38.1,0.0159,0.145,0.0356,0.0627,0.179,0.743
ARAUS_20040,S0056_1min_SQobold_bin_44100_2.wav,traffic_20007.wav,11,119.622,1.28,1.7,10.4,18.2,0.0118,0.0957,0.0272,0.0595,0.204,0.826
ARAUS_20045,S0060_1min_SQobold_bin_44100_2.wav,silence_20001.wav,11,50.174,1.85,2.2,8.48,12.6,0.01,0.0791,0.0181,0.035,0.0379,0.277
ARAUS_20051,S0049_1min_SQobold_bin_44100_1.wav,water_20004.wav,4,44.038,1.85,2.36,13.4,26.8,0.00961,0.0884,0.0234,0.0731,0.0349,0.311
ARAUS_20051,S0049_1min_SQobold_bin_44100_2.wav,construction_20009.wav,11,40.647,1.13,1.39,9.02,17.2,0.00857,0.115,0.0252,0.0683,0.0352,0.216
ARAUS_20051,S0049_1min_SQobold_bin_44100_1.wav,construction_20003.wav,41,38.767,1.16,1.39,11.1,23.8,0.00851,0.0884,0.0281,0.0772,0.0391,0.31
ARAUS_20055,S0024_1min_SQobold_bin_44100_1.wav,bird_20003.wav,9,52.711,1.37,2.55,6.99,21.1,0.0229,0.12,0.0207,0.0461,0.222,1.71
ARAUS_20063,S0060_1min_SQobold_bin_44100_2.wav,bird_20026.wav,20,55.439,1.8,2.17,9.1,15.1,0.0259,0.13,0.0189,0.0399,0.131,1.79
ARAUS_00005,R0049_segment_binaural_44100_1.wav,traffic_00040.wav,26,51.168,1.21,1.75,10.1,13.8,0.00802,0.0809,0.0234,0.0463,0.0789,0.593
ARAUS_00007,R0078_segment_binaural_44100_2.wav,silence_00002.wav,4,184.504,1.79,1.89,24.8,31.6,0.0112,0.14,0.0328,0.0677,0.0405,0.628
ARAUS_00008,R0012_segment_binaural_44100_2.wav,silence_00003.wav,41,52.246,1.1,1.5,15.0,19.4,0.00987,0.116,0.0316,0.0751,0.273,1.26
ARAUS_00010,R0030_segment_binaural_44100_1.wav,silence_00005.wav,13,60.231,1.07,1.25,9.35,16.4,0.00893,0.0959,0.0275,0.0569,0.287,1.63
ARAUS_00014,R0019_segment_binaural_44100_2.wav,traffic_00031.wav,7,62.231,1.2,1.71,12.9,17.6,0.00824,0.0952,0.0269,0.0489,0.15,1.27
ARAUS_00014,R0043_segment_binaural_44100_1.wav,wind_00015.wav,25,36.912,1.56,1.79,15.5,21.5,0.00927,0.11,0.0265,0.056,0.0236,0.402
ARAUS_00014,R0019_segment_binaural_44100_1.wav,silence_00004.wav,42,36.743,1.29,1.55,11.4,14.7,0.0102,0.103,0.0233,0.0519,0.111,1.05
ARAUS_00015,R0008_segment_binaural_44100_1.wav,traffic_00020.wav,6,35.825,0.954,1.18,9.52,10.9,0.00754,0.0929,0.0287,0.0528,0.0306,0.312
ARAUS_00015,R0023_segment_binaural_44100_1.wav,wind_00037.wav,9,34.272,1.96,2.42,10.8,16.2,0.00974,0.0805,0.0191,0.0377,0.0338,0.59
ARAUS_00019,R0054_segment_binaural_44100_1.wav,construction_00001.wav,15,50.624,1.31,1.68,12.5,19.0,0.0136,0.109,0.0226,0.0805,0.504,2.01
ARAUS_00022,R0133_segment_binaural_44100_1.wav,wind_00020.wav,3,52.799,1.29,1.61,17.0,20.7,0.00832,0.0958,0.033,0.0634,0.374,2.82
ARAUS_00026,R0122_segment_binaural_44100_1.wav,wind_00036.wav,16,77.448,1.34,1.8,12.1,16.7,0.0117,0.0939,0.0247,0.0505,0.971,2.89
ARAUS_00030,R0008_segment_binaural_44100_1.wav,construction_00034.wav,6,61.465,1.26,1.88,11.5,15.5,0.00994,0.0997,0.027,0.0525,0.0681,0.958
ARAUS_00030,R0036_segment_binaural_44100_1.wav,wind_00024.wav,40,46.063,1.22,1.72,21.3,37.8,0.0116,0.12,0.0354,0.0665,0.154,1.8
ARAUS_00031,R0079_segment_binaural_44100_2.wav,wind_00027.wav,16,50.087,1.52,1.75,14.7,21.7,0.00934,0.103,0.0265,0.0647,0.0652,0.581
ARAUS_00033,R0120_segment_binaural_44100_1.wav,wind_00032.wav,12,48.425,1.46,1.95,9.52,12.3,0.00832,0.0976,0.0245,0.0496,0.0438,0.587
ARAUS_00033,R0041_segment_binaural_44100_1.wav,construction_00038.wav,38,43.8,1.28,1.48,24.8,40.1,0.123,0.192,0.0438,0.131,0.228,1.6
ARAUS_00035,R0038_segment_binaural_44100_1.wav,water_00019.wav,4,56.2,1.42,1.62,14.9,18.4,0.00813,0.109,0.0271,0.0553,0.0375,0.766
ARAUS_00037,R0110_segment_binaural_44100_2.wav,silence_00002.wav,28,43.129,1.07,1.31,11.8,17.4,0.00833,0.0861,0.0302,0.0623,0.177,1.77
ARAUS_00037,R0123_segment_binaural_44100_2.wav,silence_00002.wav,40,39.049,1.06,1.36,14.8,36.7,0.013,0.146,0.0348,0.076,0.944,6.05
ARAUS_00043,R0024_segment_binaural_44100_2.wav,bird_00073.wav,29,47.944,2.57,3.44,10.1,15.6,0.00851,0.0574,0.0651,0.13,0.24,1.07
ARAUS_00054,R0127_segment_binaural_44100_2.wav,traffic_00005.wav,33,57.778,1.32,1.84,15.9,29.6,0.0114,0.104,0.0309,0.0883,0.249,1.53
ARAUS_00060,R0108_segment_binaural_44100_2.wav,construction_00017.wav,4,92.337,1.53,1.78,16.2,24.7,0.0182,0.117,0.028,0.0941,0.133,1.17
ARAUS_00060,R0130_segment_binaural_44100_1.wav,construction_00023.wav,9,73.901,1.26,1.93,12.0,24.4,0.0134,0.0828,0.0296,0.144,0.14,1.49
ARAUS_00060,R0128_segment_binaural_44100_2.wav,water_00048.wav,23,80.542,1.35,2.08,8.62,14.0,0.0138,0.0797,0.0229,0.0615,0.111,1.3
ARAUS_00063,R0034_segment_binaural_44100_2.wav,traffic_00032.wav,4,57.24,1.13,1.68,7.5,12.4,0.014,0.089,0.0227,0.08,0.291,1.62
ARAUS_00064,R0098_segment_binaural_44100_2.wav,water_00051.wav,17,40.615,1.41,1.71,11.8,17.2,0.00968,0.0944,0.0286,0.0621,0.14,1.35
ARAUS_00064,R0098_segment_binaural_44100_1.wav,wind_00015.wav,23,37.103,1.28,1.53,10.9,13.7,0.00832,0.097,0.0294,0.0639,0.0769,0.986
ARAUS_00068,R0051_segment_binaural_44100_2.wav,wind_00017.wav,26,35.087,1.04,1.62,9.23,13.6,0.0162,0.108,0.0279,0.0593,0.0869,0.355
ARAUS_00069,R0003_segment_binaural_44100_1.wav,wind_00004.wav,22,45.153,1.2,1.6,9.26,15.7,0.00778,0.0818,0.0239,0.0432,0.0753,1.01
ARAUS_00073,R0009_segment_binaural_44100_1.wav,silence_00003.wav,42,55.68,1.3,1.45,14.8,17.0,0.00917,0.124,0.0292,0.0537,0.0655,0.427
ARAUS_00080,R0008_segment_binaural_44100_1.wav,wind_00039.wav,30,55.376,1.06,1.31,9.83,11.2,0.00789,0.1,0.0302,0.0559,0.0265,0.373
ARAUS_00090,R0036_segment_binaural_44100_2.wav,bird_00041.wav,8,47.844,1.26,2.12,20.9,30.3,0.0462,0.175,0.0365,0.0737,0.212,2.03
ARAUS_00091,R0005_segment_binaural_44100_1.wav,silence_00001.wav,3,65.458,1.12,1.55,6.8,11.3,0.00715,0.0861,0.0224,0.0696,0.112,0.537
ARAUS_00091,R0126_segment_binaural_44100_1.wav,silence_00001.wav,33,39.664,1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
ARAUS_00093,R0045_segment_binaural_44100_1.wav,silence_00003.wav,6,52.754,1.13,1.73,10.7,24.2,0.0206,0.166,0.0228,0.0896,0.444,1.17
ARAUS_00095,R0069_segment_binaural_44100_1.wav,silence_00005.wav,20,74.864,0.99,1.58,14.8,22.6,0.0093,0.104,0.0391,0.102,0.0945,0.921
ARAUS_00104,R0099_segment_binaural_44100_2.wav,silence_00004.wav,42,41.44,1.15,1.4,17.2,21.6,0.0104,0.107,0.0377,0.0767,0.0594,0.786
ARAUS_00110,R0119_segment_binaural_44100_1.wav,water_00019.wav,21,47.65,1.38,1.55,12.1,14.2,0.0068,0.0863,0.0262,0.0552,0.0755,1.13
ARAUS_00115,R0121_segment_binaural_44100_1.wav,water_00065.wav,3,54.64,1.18,1.5,11.0,24.7,0.0148,0.102,0.0265,0.0617,0.212,2.68
ARAUS_00127,R0006_segment_binaural_44100_2.wav,water_00045.wav,16,55.08,1.57,1.8,16.4,19.8,0.00724,0.0919,0.0255,0.0575,0.208,0.827
ARAUS_00129,R0031_segment_binaural_44100_1.wav,bird_00031.wav,2,84.485,1.5,2.43,17.3,29.4,0.0634,0.126,0.0321,0.0835,0.397,1.81
ARAUS_00129,R0127_segment_binaural_44100_1.wav,traffic_00035.wav,10,49.552,1.19,1.64,12.4,41.9,0.0166,0.127,0.0284,0.098,0.187,1.16
ARAUS_00129,R0098_segment_binaural_44100_2.wav,wind_00010.wav,24,41.367,1.08,1.43,14.9,21.9,0.029,0.144,0.0487,0.101,0.0898,1.27
ARAUS_00129,R0015_segment_binaural_44100_2.wav,bird_00031.wav,26,44.667,1.29,2.2,22.7,33.8,0.0464,0.12,0.0366,0.128,0.37,2.17
ARAUS_00129,R0015_segment_binaural_44100_2.wav,silence_00004.wav,27,40.36,1.13,1.29,21.2,27.6,0.0224,0.11,0.0371,0.128,0.298,2.37
ARAUS_00129,R0131_segment_binaural_44100_1.wav,traffic_00005.wav,29,45.18,1.27,1.57,22.2,40.6,0.0125,0.123,0.0407,0.0954,0.392,2.34
ARAUS_00129,R0097_segment_binaural_44100_1.wav,construction_00008.wav,31,56.616,1.7,2.22,16.7,28.6,0.128,0.377,0.025,0.0499,0.104,0.54
ARAUS_00129,R0054_segment_binaural_44100_2.wav,water_00046.wav,36,42.744,1.85,2.24,13.1,19.2,0.0197,0.0868,0.0458,0.121,0.0555,0.397
ARAUS_00129,R0043_segment_binaural_44100_1.wav,traffic_00038.wav,37,55.752,1.21,1.68,14.0,16.6,0.00878,0.106,0.0291,0.0563,0.0356,0.568
ARAUS_00129,R0099_segment_binaural_44100_1.wav,water_00044.wav,39,45.2,1.44,1.65,19.1,25.7,0.0114,0.131,0.0313,0.0716,0.0752,0.681
ARAUS_00129,R0002_segment_binaural_44100_1.wav,wind_00006.wav,43,47.632,1.52,1.76,20.7,28.4,0.0107,0.134,0.0317,0.0742,0.0869,0.857
ARAUS_00136,R0056_segment_binaural_44100_1.wav,silence_00001.wav,44,50.145,1.79,2.33,15.5,20.5,0.00965,0.0926,0.023,0.042,0.1,0.659
ARAUS_00137,R0110_segment_binaural_44100_2.wav,construction_00005.wav,40,51.992,1.21,1.48,14.5,20.0,0.00855,0.0902,0.0302,0.0592,0.197,1.59
ARAUS_00139,R0013_segment_binaural_44100_2.wav,bird_00007.wav,21,179.292,1.09,1.44,14.9,23.8,0.0265,0.181,0.0305,0.0846,0.306,1.44
ARAUS_00139,R0050_segment_binaural_44100_2.wav,construction_00036.wav,34,156.923,1.85,2.51,22.4,29.4,0.00964,0.0971,0.0275,0.0538,0.21,1.5
ARAUS_00146,R0126_segment_binaural_44100_1.wav,traffic_00017.wav,18,83.919,1.22,1.51,7.11,11.2,0.00715,0.0673,0.0248,0.058,0.0278,0.33
ARAUS_00146,R0129_segment_binaural_44100_1.wav,silence_00001.wav,21,101.721,1.05,1.67,6.07,11.9,0.00814,0.0791,0.0258,0.0735,0.0403,0.544
ARAUS_00150,R0130_segment_binaural_44100_2.wav,traffic_00014.wav,4,42.616,1.23,1.79,14.3,24.4,0.0254,0.124,0.0353,0.127,0.278,1.63
ARAUS_00151,R0126_segment_binaural_44100_1.wav,construction_00032.wav,5,47.318,1.62,1.98,7.19,9.09,0.00643,0.0624,0.0217,0.046,0.0392,0.332
ARAUS_00151,R0126_segment_binaural_44100_2.wav,wind_00014.wav,13,49.078,1.2,1.58,6.84,10.2,0.00688,0.083,0.0231,0.0582,0.197,1.56
ARAUS_00155,R0008_segment_binaural_44100_1.wav,silence_00005.wav,3,66.764,0.883,0.956,9.05,10.2,0.00755,0.0943,0.03,0.0547,0.036,0.362
ARAUS_00164,R0097_segment_binaural_44100_2.wav,construction_00006.wav,7,57.072,1.29,1.56,15.3,18.0,0.00886,0.108,0.0301,0.0645,0.0697,0.363
