participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00425,R0075_segment_binaural_44100_2.wav,silence_00005.wav,43,45.696,1.25,1.53,28.6,37.2,0.0214,0.12,0.0393,0.0988,0.476,2.36
ARAUS_00443,R0029_segment_binaural_44100_1.wav,construction_00038.wav,15,64.928,1.43,1.63,26.4,58.8,0.375,0.491,0.0526,0.184,0.499,2.94
ARAUS_00453,R0063_segment_binaural_44100_1.wav,water_00056.wav,9,46.071,1.58,2.0,19.2,30.4,0.0091,0.103,0.0283,0.0517,0.23,3.07
ARAUS_00464,R0050_segment_binaural_44100_1.wav,wind_00004.wav,43,56.277,1.68,1.81,23.8,27.8,0.0112,0.137,0.0314,0.0814,0.141,1.16
ARAUS_00479,R0112_segment_binaural_44100_1.wav,water_00049.wav,34,50.591,1.24,1.64,10.3,18.3,0.0315,0.0904,0.0276,0.0629,0.174,1.48
ARAUS_00493,R0094_segment_binaural_44100_1.wav,bird_00060.wav,42,58.775,1.76,2.9,23.0,38.4,0.0357,0.0971,0.0343,0.0779,0.358,3.05
ARAUS_00496,R0116_segment_binaural_44100_2.wav,water_00007.wav,37,50.862,1.5,2.25,23.2,52.6,0.0151,0.169,0.0493,0.296,0.321,1.93
ARAUS_00509,R0050_segment_binaural_44100_1.wav,construction_00027.wav,24,72.777,1.89,2.47,21.6,29.4,0.0142,0.13,0.0231,0.0486,0.268,1.29
ARAUS_00510,R0010_segment_binaural_44100_1.wav,construction_00017.wav,37,54.703,1.6,2.18,25.3,34.4,0.0223,0.12,0.031,0.0669,0.183,2.11
ARAUS_00517,R0053_segment_binaural_44100_1.wav,construction_00005.wav,26,63.104,1.42,1.63,25.2,35.0,0.0101,0.11,0.0364,0.0892,0.317,1.34
ARAUS_00517,R0078_segment_binaural_44100_2.wav,construction_00005.wav,38,55.967,1.53,1.86,37.8,52.4,0.0132,0.146,0.0442,0.11,0.579,1.86
ARAUS_00529,R0047_segment_binaural_44100_1.wav,construction_00010.wav,40,51.583,1.4,1.84,26.4,37.4,0.0155,0.129,0.037,0.0896,0.335,2.07
ARAUS_00550,R0096_segment_binaural_44100_1.wav,construction_00028.wav,38,44.59,1.76,2.12,31.6,47.2,0.017,0.103,0.0404,0.128,0.392,2.67
ARAUS_00564,R0002_segment_binaural_44100_1.wav,traffic_00005.wav,14,44.616,1.31,1.51,26.0,46.9,0.0131,0.136,0.0382,0.0936,0.413,2.75
ARAUS_00605,R0064_segment_binaural_44100_1.wav,construction_00034.wav,31,51.008,1.51,2.18,30.0,43.5,0.0178,0.143,0.0359,0.0767,0.293,1.76
ARAUS_00608,R0065_segment_binaural_44100_1.wav,silence_00003.wav,44,69.073,1.29,1.85,20.1,28.8,0.0112,0.116,0.0345,0.0689,0.45,1.49
ARAUS_00610,R0075_segment_binaural_44100_1.wav,silence_00005.wav,7,142.594,1.31,1.6,25.1,32.1,0.0222,0.149,0.0391,0.0902,0.236,1.74
ARAUS_00610,R0075_segment_binaural_44100_1.wav,construction_00020.wav,14,100.197,1.42,1.93,33.9,64.4,0.028,0.166,0.0397,0.0873,0.468,4.06
ARAUS_00610,R0073_segment_binaural_44100_2.wav,traffic_00020.wav,28,93.648,1.35,1.62,30.3,42.3,0.0156,0.148,0.0391,0.0842,0.418,2.2
ARAUS_00610,R0075_segment_binaural_44100_1.wav,bird_00021.wav,31,106.687,1.57,2.55,27.9,42.1,0.0265,0.149,0.041,0.0893,0.234,1.71
ARAUS_00642,R0067_segment_binaural_44100_1.wav,water_00018.wav,23,76.456,1.33,1.52,28.7,42.9,0.022,0.152,0.0416,0.0813,0.0792,0.745
ARAUS_00642,R0037_segment_binaural_44100_2.wav,wind_00034.wav,44,73.37,1.49,1.89,25.0,33.3,0.0111,0.119,0.0341,0.0777,0.377,1.92
ARAUS_00651,R0017_segment_binaural_44100_2.wav,construction_00014.wav,14,90.452,1.17,2.14,21.2,30.3,0.0176,0.119,0.0379,0.0868,0.222,1.8
ARAUS_00673,R0070_segment_binaural_44100_2.wav,construction_00018.wav,11,100.086,1.2,1.34,33.2,41.1,0.0128,0.141,0.0521,0.211,0.487,2.09
ARAUS_00673,R0041_segment_binaural_44100_1.wav,construction_00038.wav,33,65.287,1.32,1.48,26.9,47.0,0.191,0.268,0.046,0.156,0.22,1.55
ARAUS_00674,R0013_segment_binaural_44100_1.wav,traffic_00005.wav,35,56.15,1.17,1.5,15.9,23.0,0.0118,0.109,0.0316,0.0734,0.199,1.02
ARAUS_00679,R0099_segment_binaural_44100_1.wav,construction_00011.wav,11,100.245,1.58,2.28,19.9,40.6,0.0141,0.12,0.0307,0.0738,0.119,0.909
ARAUS_20005,S0024_1min_SQobold_bin_44100_2.wav,construction_20016.wav,30,55.025,1.34,1.99,12.3,19.7,0.125,0.21,0.0259,0.0483,0.0838,1.0
ARAUS_20012,S0014_1min_SQobold_bin_44100_1.wav,wind_20007.wav,40,51.921,1.59,1.99,43.4,58.2,0.0149,0.17,0.0393,0.0867,0.103,0.895
ARAUS_20024,S0036_1min_SQobold_bin_44100_2.wav,silence_20002.wav,14,348.552,1.29,1.86,13.2,30.3,0.0243,0.121,0.0287,0.0532,0.174,1.89
ARAUS_20024,S0047_1min_SQobold_bin_44100_2.wav,traffic_20008.wav,21,63.198,1.3,1.68,19.8,40.0,0.0208,0.109,0.0306,0.0736,0.87,1.26
ARAUS_20024,S0021_1min_SQobold_bin_44100_2.wav,water_20030.wav,22,100.654,1.57,1.67,26.2,34.4,0.0114,0.133,0.0328,0.0632,0.228,1.1
ARAUS_20024,S0047_1min_SQobold_bin_44100_1.wav,traffic_20011.wav,33,68.526,1.46,1.9,23.1,54.1,0.0319,0.119,0.0283,0.0906,1.28,3.34
ARAUS_20049,S0013_1min_SQobold_bin_44100_2.wav,bird_20026.wav,13,49.487,1.39,1.7,18.3,32.8,0.0416,0.188,0.029,0.0651,0.268,3.51
ARAUS_20049,S0039_1min_SQobold_bin_44100_1.wav,water_20013.wav,22,46.023,2.01,2.24,9.81,15.0,0.00738,0.062,0.0187,0.0397,0.0573,0.755
ARAUS_20049,S0058_1min_SQobold_bin_44100_1.wav,construction_20004.wav,25,49.644,1.46,1.65,25.4,37.3,0.0288,0.126,0.0443,0.0842,0.331,0.974
ARAUS_20049,S0031_1min_SQobold_bin_44100_2.wav,construction_20013.wav,31,47.901,1.6,2.11,17.0,32.5,0.0167,0.105,0.0285,0.0724,0.173,1.49
ARAUS_20049,S0015_1min_SQobold_bin_44100_1.wav,wind_20012.wav,42,46.446,1.33,1.51,29.7,40.1,0.0129,0.138,0.0443,0.17,0.243,2.75
ARAUS_00008,R0042_segment_binaural_44100_2.wav,construction_00022.wav,34,46.36,1.61,2.0,18.7,26.1,0.00961,0.108,0.0279,0.0569,0.119,0.924
ARAUS_00009,R0050_segment_binaural_44100_1.wav,water_00026.wav,3,48.598,2.07,2.37,23.4,29.5,0.0168,0.133,0.0325,0.0704,0.155,1.12
ARAUS_00009,R0013_segment_binaural_44100_1.wav,silence_00004.wav,30,48.777,1.12,1.53,14.6,21.4,0.0117,0.0948,0.0319,0.0747,0.238,1.12
ARAUS_00009,R0043_segment_binaural_44100_2.wav,construction_00027.wav,33,54.828,1.64,2.27,16.9,25.4,0.0121,0.106,0.0251,0.0565,0.055,0.332
ARAUS_00023,R0012_segment_binaural_44100_2.wav,construction_00019.wav,4,40.199,1.12,1.5,15.4,23.7,0.0117,0.115,0.0323,0.0732,0.254,1.23
ARAUS_00023,R0009_segment_binaural_44100_1.wav,construction_00009.wav,7,34.848,1.46,1.79,16.6,20.6,0.0105,0.126,0.0287,0.0616,0.068,0.558
ARAUS_00023,R0065_segment_binaural_44100_1.wav,water_00010.wav,27,34.36,1.42,1.85,22.7,30.5,0.0111,0.117,0.034,0.0682,0.338,1.29
ARAUS_00024,R0054_segment_binaural_44100_2.wav,wind_00008.wav,27,62.035,1.15,1.45,17.5,21.5,0.0146,0.124,0.0348,0.066,0.0275,0.262
ARAUS_00024,R0098_segment_binaural_44100_1.wav,construction_00027.wav,32,37.224,1.61,2.18,13.3,18.2,0.00977,0.0982,0.0241,0.05,0.0888,0.887
ARAUS_00024,R0019_segment_binaural_44100_2.wav,construction_00036.wav,33,49.714,1.65,2.51,14.4,20.3,0.00833,0.0971,0.0231,0.0461,0.301,1.36
ARAUS_00026,R0046_segment_binaural_44100_1.wav,construction_00015.wav,3,64.569,1.84,2.41,15.4,22.7,0.0214,0.114,0.0233,0.0475,0.145,0.679
ARAUS_00026,R0129_segment_binaural_44100_2.wav,water_00052.wav,6,92.296,1.81,2.44,24.5,50.5,0.0507,0.256,0.0322,0.109,0.143,2.51
ARAUS_00040,R0064_segment_binaural_44100_2.wav,water_00068.wav,43,55.248,1.43,1.73,22.6,32.0,0.0134,0.127,0.035,0.0754,0.294,2.53
ARAUS_00055,R0062_segment_binaural_44100_2.wav,construction_00017.wav,15,66.08,1.66,2.07,23.0,31.6,0.0103,0.108,0.0291,0.0657,0.133,0.827
ARAUS_00055,R0062_segment_binaural_44100_2.wav,construction_00028.wav,28,33.64,1.71,2.08,19.7,28.0,0.0153,0.0932,0.0307,0.0781,0.184,1.05
ARAUS_00066,R0071_segment_binaural_44100_2.wav,water_00007.wav,44,61.375,1.78,2.18,27.3,40.1,0.0463,0.133,0.0518,0.331,0.535,3.87
ARAUS_00073,R0065_segment_binaural_44100_2.wav,traffic_00025.wav,20,53.593,1.32,1.96,24.1,51.4,0.0119,0.125,0.0374,0.102,0.228,2.38
ARAUS_00074,R0047_segment_binaural_44100_1.wav,silence_00004.wav,35,50.2,1.43,1.99,23.4,32.4,0.0125,0.134,0.0319,0.058,0.173,2.01
ARAUS_00083,R0042_segment_binaural_44100_1.wav,silence_00003.wav,10,143.405,1.32,1.83,17.3,25.0,0.0144,0.128,0.03,0.0596,0.121,1.07
ARAUS_00083,R0032_segment_binaural_44100_1.wav,silence_00003.wav,14,129.414,1.01,1.24,11.3,14.9,0.0114,0.0997,0.0329,0.071,0.148,1.19
ARAUS_00083,R0104_segment_binaural_44100_2.wav,construction_00021.wav,15,100.372,1.07,1.31,18.6,31.3,0.0293,0.114,0.0422,0.103,0.238,2.08
ARAUS_00083,R0104_segment_binaural_44100_1.wav,water_00004.wav,18,139.261,1.48,1.78,16.3,29.2,0.0127,0.11,0.0336,0.0729,0.0557,0.888
ARAUS_00083,R0057_segment_binaural_44100_1.wav,construction_00009.wav,31,101.206,1.77,2.09,14.1,19.4,0.0145,0.101,0.0221,0.0472,0.0611,0.549
ARAUS_00083,R0045_segment_binaural_44100_1.wav,wind_00016.wav,35,78.615,1.49,1.91,13.3,24.2,0.0164,0.183,0.0224,0.0474,0.359,1.03
ARAUS_00083,R0118_segment_binaural_44100_1.wav,wind_00032.wav,36,103.344,1.76,2.63,25.3,41.1,0.0789,0.158,0.035,0.137,0.535,2.04
ARAUS_00083,R0029_segment_binaural_44100_2.wav,water_00015.wav,41,78.124,2.34,2.79,28.4,53.9,0.0553,0.118,0.0426,0.226,0.358,2.87
ARAUS_00083,R0118_segment_binaural_44100_1.wav,construction_00022.wav,42,84.302,1.45,2.05,22.0,32.9,0.0842,0.169,0.0394,0.139,0.621,2.16
ARAUS_00086,R0071_segment_binaural_44100_1.wav,traffic_00006.wav,33,39.696,1.37,1.7,40.1,50.1,0.0237,0.177,0.0404,0.076,0.401,3.37
ARAUS_00087,R0123_segment_binaural_44100_2.wav,wind_00013.wav,3,84.61,1.09,1.37,16.0,37.1,0.0125,0.146,0.0343,0.079,0.901,6.04
ARAUS_00087,R0037_segment_binaural_44100_2.wav,water_00073.wav,28,47.37,1.48,1.75,27.6,36.5,0.0159,0.124,0.0424,0.0925,0.341,1.94
ARAUS_00088,R0063_segment_binaural_44100_2.wav,water_00006.wav,7,59.728,1.96,2.38,22.5,29.5,0.0107,0.147,0.0279,0.0605,0.0946,1.06
ARAUS_00088,R0118_segment_binaural_44100_1.wav,construction_00009.wav,40,40.191,1.59,2.2,30.2,43.3,0.0401,0.139,0.0406,0.104,0.361,1.45
ARAUS_00090,R0036_segment_binaural_44100_2.wav,water_00002.wav,19,40.583,1.81,2.14,28.2,38.7,0.0177,0.126,0.0336,0.0613,0.112,1.65
ARAUS_00096,R0095_segment_binaural_44100_2.wav,construction_00037.wav,19,46.239,1.24,1.48,30.5,49.7,0.0174,0.131,0.0449,0.0898,0.199,1.03
ARAUS_00096,R0079_segment_binaural_44100_1.wav,construction_00024.wav,44,34.384,1.72,1.92,15.4,18.8,0.0118,0.102,0.0386,0.0705,0.0857,0.613
ARAUS_00114,R0072_segment_binaural_44100_1.wav,wind_00004.wav,7,58.727,1.61,1.83,31.0,51.3,0.0131,0.128,0.0385,0.116,0.0827,0.807
ARAUS_00117,R0110_segment_binaural_44100_1.wav,silence_00002.wav,4,72.066,1.03,1.31,11.3,21.6,0.00805,0.0819,0.031,0.0751,0.186,1.13
ARAUS_00117,R0053_segment_binaural_44100_2.wav,construction_00040.wav,18,52.837,1.41,2.19,16.3,21.7,0.0129,0.108,0.0287,0.0682,0.366,1.85
ARAUS_00125,R0030_segment_binaural_44100_2.wav,bird_00061.wav,10,54.72,1.91,3.18,18.3,35.3,0.0329,0.136,0.0266,0.0634,0.464,2.04
ARAUS_00134,R0054_segment_binaural_44100_1.wav,construction_00036.wav,13,47.544,1.72,2.47,12.5,19.6,0.0133,0.104,0.0202,0.111,0.401,2.05
ARAUS_00134,R0074_segment_binaural_44100_1.wav,construction_00027.wav,14,64.279,1.79,2.48,28.7,40.1,0.0157,0.12,0.0298,0.0711,0.252,0.84
ARAUS_00135,R0038_segment_binaural_44100_2.wav,water_00050.wav,16,50.633,1.53,1.63,25.8,29.3,0.0107,0.136,0.0337,0.068,0.027,0.527
ARAUS_00135,R0030_segment_binaural_44100_2.wav,wind_00037.wav,31,42.171,1.85,2.32,18.0,29.4,0.01,0.0972,0.0249,0.0562,0.155,1.53
ARAUS_00145,R0073_segment_binaural_44100_2.wav,traffic_00036.wav,14,47.304,1.28,1.59,31.5,52.6,0.0151,0.132,0.0446,0.089,0.954,5.59
ARAUS_00186,R0116_segment_binaural_44100_2.wav,wind_00036.wav,11,52.351,1.63,2.24,24.5,52.8,0.0132,0.168,0.0455,0.28,0.287,1.82
ARAUS_00191,R0111_segment_binaural_44100_1.wav,wind_00027.wav,18,62.945,1.23,1.43,32.5,42.6,0.0125,0.152,0.045,0.0867,0.0705,0.698
ARAUS_00191,R0018_segment_binaural_44100_1.wav,construction_00014.wav,33,50.702,1.1,1.59,20.2,33.5,0.0158,0.116,0.039,0.0877,0.235,1.4
ARAUS_00193,R0065_segment_binaural_44100_2.wav,construction_00038.wav,13,46.359,1.39,2.0,27.9,54.6,0.23,0.307,0.0435,0.153,0.195,2.09
ARAUS_00209,R0015_segment_binaural_44100_1.wav,water_00051.wav,29,64.014,1.68,2.01,28.0,35.6,0.0169,0.112,0.0335,0.0675,0.0672,0.61
ARAUS_00226,R0017_segment_binaural_44100_2.wav,construction_00025.wav,4,86.978,1.25,2.3,19.2,27.1,0.015,0.11,0.0323,0.124,0.279,1.94
ARAUS_00240,R0073_segment_binaural_44100_1.wav,silence_00005.wav,41,61.408,1.14,1.58,21.4,34.1,0.0217,0.164,0.0422,0.107,0.573,3.18
ARAUS_00253,R0028_segment_binaural_44100_2.wav,construction_00009.wav,6,71.276,1.56,1.92,17.7,28.1,0.0234,0.121,0.0307,0.0683,0.188,1.58
ARAUS_00254,R0061_segment_binaural_44100_2.wav,water_00046.wav,32,56.615,1.97,2.34,19.8,29.6,0.0253,0.088,0.0581,0.147,0.0781,0.629
ARAUS_00255,R0036_segment_binaural_44100_1.wav,construction_00023.wav,31,46.928,1.35,2.07,22.2,37.4,0.0182,0.107,0.0337,0.0647,0.178,1.96
ARAUS_00257,R0076_segment_binaural_44100_2.wav,construction_00029.wav,34,66.542,1.42,1.65,22.3,36.9,0.0477,0.137,0.037,0.0831,0.103,1.58
ARAUS_00288,R0070_segment_binaural_44100_2.wav,silence_00003.wav,35,56.137,0.976,1.14,21.8,28.2,0.0139,0.131,0.0455,0.0905,0.255,1.15
ARAUS_00292,R0123_segment_binaural_44100_1.wav,construction_00029.wav,5,56.25,1.28,1.73,20.4,45.3,0.0343,0.117,0.0354,0.111,0.878,6.51
ARAUS_00303,R0041_segment_binaural_44100_2.wav,water_00063.wav,17,74.726,1.61,1.86,25.1,31.2,0.0119,0.141,0.0316,0.0652,0.14,1.12
ARAUS_00315,R0073_segment_binaural_44100_2.wav,construction_00034.wav,12,36.959,1.44,2.13,30.5,42.5,0.0199,0.14,0.0379,0.0744,0.313,2.2
ARAUS_00339,R0074_segment_binaural_44100_1.wav,construction_00007.wav,29,33.774,1.39,1.98,30.8,54.8,0.0193,0.146,0.0463,0.106,0.278,1.24
ARAUS_00363,R0042_segment_binaural_44100_1.wav,traffic_00039.wav,6,69.965,1.9,2.34,23.9,34.2,0.0123,0.126,0.0275,0.0596,0.0657,0.917
ARAUS_00363,R0065_segment_binaural_44100_1.wav,traffic_00007.wav,17,66.019,1.3,1.83,21.3,29.1,0.0104,0.118,0.0347,0.0715,0.369,1.44
ARAUS_00363,R0042_segment_binaural_44100_1.wav,water_00056.wav,30,58.592,1.71,1.89,25.7,31.7,0.0119,0.13,0.0313,0.067,0.0399,0.751
ARAUS_00364,R0050_segment_binaural_44100_2.wav,water_00014.wav,35,73.415,1.57,1.72,27.6,34.1,0.0103,0.126,0.0329,0.0633,0.0536,0.657
ARAUS_00367,R0133_segment_binaural_44100_1.wav,traffic_00030.wav,5,55.637,1.11,1.39,19.3,30.4,0.0101,0.11,0.0378,0.0747,0.483,3.02
ARAUS_00367,R0123_segment_binaural_44100_2.wav,traffic_00033.wav,10,62.359,1.17,1.36,21.5,38.3,0.013,0.147,0.0394,0.0842,0.781,5.99
ARAUS_00367,R0026_segment_binaural_44100_1.wav,construction_00033.wav,40,47.496,1.5,1.82,16.6,19.7,0.0107,0.0949,0.0721,0.127,0.316,1.3
ARAUS_00376,R0111_segment_binaural_44100_1.wav,bird_00047.wav,4,68.435,1.27,1.65,21.1,30.6,0.0203,0.116,0.0364,0.0854,0.239,1.75
ARAUS_00376,R0017_segment_binaural_44100_2.wav,construction_00025.wav,9,71.723,1.3,2.28,21.0,36.9,0.0175,0.112,0.0329,0.121,0.289,1.97
ARAUS_00382,R0078_segment_binaural_44100_2.wav,construction_00031.wav,5,64.389,2.36,3.14,35.2,50.3,0.0137,0.149,0.0407,0.0932,0.314,1.69
ARAUS_00388,R0065_segment_binaural_44100_2.wav,construction_00009.wav,27,48.184,1.57,2.03,28.5,40.7,0.0223,0.138,0.037,0.104,0.218,2.22
ARAUS_00412,R0123_segment_binaural_44100_1.wav,construction_00002.wav,13,61.942,1.28,1.92,20.6,45.1,0.0145,0.0884,0.0343,0.0983,0.872,6.52
ARAUS_00412,R0037_segment_binaural_44100_2.wav,traffic_00030.wav,38,52.724,1.24,1.52,28.1,43.1,0.0118,0.131,0.0392,0.0903,0.49,5.04
ARAUS_00412,R0053_segment_binaural_44100_2.wav,construction_00029.wav,44,49.47,1.38,1.64,15.4,26.8,0.0353,0.104,0.0308,0.0958,0.16,1.76
ARAUS_00416,R0018_segment_binaural_44100_1.wav,construction_00024.wav,10,51.909,1.4,1.71,19.8,31.9,0.0108,0.108,0.04,0.0705,0.268,1.44
ARAUS_00425,R0064_segment_binaural_44100_1.wav,water_00067.wav,34,47.399,1.41,1.83,22.9,38.5,0.0128,0.117,0.0323,0.112,0.257,1.9
ARAUS_00433,R0094_segment_binaural_44100_1.wav,construction_00038.wav,13,67.3,1.46,1.77,20.6,31.6,0.0638,0.146,0.0372,0.0955,0.08,3.04
ARAUS_00437,R0123_segment_binaural_44100_1.wav,construction_00013.wav,6,59.949,1.39,2.05,25.4,47.9,0.0736,0.155,0.036,0.0839,0.82,6.43
ARAUS_00439,R0050_segment_binaural_44100_1.wav,water_00042.wav,40,63.129,1.79,1.91,22.5,27.0,0.0114,0.132,0.0285,0.0635,0.161,1.14
ARAUS_00453,R0109_segment_binaural_44100_1.wav,water_00010.wav,13,46.615,1.57,1.72,31.6,41.6,0.0122,0.116,0.0437,0.134,0.0899,1.09
ARAUS_00453,R0070_segment_binaural_44100_2.wav,construction_00022.wav,28,44.942,1.34,1.75,24.3,31.1,0.0133,0.125,0.0408,0.0817,0.218,1.05
ARAUS_00455,R0105_segment_binaural_44100_2.wav,wind_00039.wav,20,73.046,1.43,1.75,31.7,40.2,0.0154,0.182,0.0446,0.107,0.0425,0.848
ARAUS_00455,R0075_segment_binaural_44100_1.wav,construction_00004.wav,35,50.799,1.52,2.17,38.1,50.4,0.0147,0.157,0.148,0.232,0.181,1.41
ARAUS_00457,R0037_segment_binaural_44100_2.wav,water_00030.wav,25,52.998,1.36,1.79,25.5,36.6,0.0131,0.109,0.0371,0.0921,0.378,2.0
ARAUS_00467,R0106_segment_binaural_44100_2.wav,construction_00031.wav,7,47.422,1.72,2.42,10.2,15.9,0.0127,0.09,0.0276,0.0695,0.153,0.684
ARAUS_00475,R0064_segment_binaural_44100_1.wav,bird_00061.wav,32,45.071,1.81,2.8,27.1,42.6,0.0279,0.109,0.0311,0.111,0.49,2.11
ARAUS_00485,R0069_segment_binaural_44100_2.wav,construction_00035.wav,9,67.118,1.3,1.8,19.9,34.2,0.247,0.38,0.0377,0.0937,0.293,1.27
ARAUS_00496,R0092_segment_binaural_44100_2.wav,construction_00025.wav,30,55.241,1.28,1.63,22.9,45.9,0.0186,0.133,0.0361,0.0693,0.168,1.82
ARAUS_00510,R0121_segment_binaural_44100_2.wav,construction_00003.wav,41,52.53,1.38,1.82,16.4,27.8,0.0226,0.114,0.0304,0.0811,0.566,2.31
ARAUS_00524,R0072_segment_binaural_44100_2.wav,silence_00004.wav,19,43.579,1.39,1.79,21.4,36.6,0.0233,0.131,0.039,0.104,0.204,2.32
ARAUS_00529,R0031_segment_binaural_44100_1.wav,wind_00008.wav,25,49.91,1.16,1.3,27.3,33.6,0.021,0.158,0.0453,0.123,0.0743,1.14
ARAUS_00533,R0024_segment_binaural_44100_2.wav,construction_00018.wav,26,60.537,1.97,2.53,16.4,22.1,0.00827,0.0836,0.0562,0.157,0.257,0.857
ARAUS_00554,R0013_segment_binaural_44100_1.wav,traffic_00010.wav,39,53.855,1.25,1.67,20.4,34.4,0.0131,0.138,0.0352,0.106,0.143,1.36
ARAUS_00563,R0070_segment_binaural_44100_2.wav,water_00024.wav,37,48.648,1.61,1.84,29.4,35.4,0.0122,0.139,0.0357,0.0732,0.0884,0.912
ARAUS_00564,R0050_segment_binaural_44100_2.wav,water_00049.wav,19,48.816,1.52,1.73,23.7,38.4,0.0709,0.17,0.0384,0.0988,0.105,0.845
ARAUS_00564,R0043_segment_binaural_44100_2.wav,construction_00010.wav,33,49.783,1.2,1.7,15.7,25.9,0.0139,0.102,0.0343,0.0858,0.205,1.52
ARAUS_00592,R0001_segment_binaural_44100_1.wav,construction_00029.wav,20,57.441,1.78,1.94,16.4,25.1,0.0348,0.113,0.0271,0.0697,0.0511,0.729
ARAUS_00595,R0105_segment_binaural_44100_2.wav,bird_00016.wav,6,66.357,1.51,3.04,17.5,31.2,0.0382,0.127,0.0359,0.124,0.314,1.79
ARAUS_10001,R1008_segment_binaural_44100.wav,construction_10001.wav,30,46.03,1.23,1.56,26.1,44.3,0.0251,0.149,0.0424,0.0936,0.109,0.912
ARAUS_10005,R1001_segment_binaural_44100.wav,construction_10001.wav,15,39.013,1.46,1.68,16.5,21.0,0.00936,0.125,0.028,0.0629,0.237,1.05
ARAUS_10005,R1001_segment_binaural_44100.wav,traffic_10001.wav,18,34.469,1.46,1.71,15.9,25.4,0.00847,0.107,0.0279,0.0587,0.217,1.08
ARAUS_10005,R1008_segment_binaural_44100.wav,bird_10002.wav,30,33.589,1.05,1.74,21.7,40.6,0.0428,0.165,0.0483,0.104,0.0906,0.991
ARAUS_10005,R1005_segment_binaural_44100.wav,bird_10002.wav,33,32.957,1.42,1.88,9.4,15.5,0.0147,0.08,0.0236,0.0604,0.048,0.707
ARAUS_10005,R1001_segment_binaural_44100.wav,water_10001.wav,34,34.9,1.76,1.99,17.2,20.8,0.00846,0.111,0.0246,0.0565,0.199,0.991
ARAUS_10005,R1008_segment_binaural_44100.wav,water_10002.wav,36,36.125,1.21,1.43,26.4,48.0,0.0242,0.12,0.0437,0.103,0.0566,0.674
ARAUS_10005,R1002_segment_binaural_44100.wav,construction_10001.wav,39,32.091,1.26,1.48,13.3,21.1,0.0106,0.113,0.0282,0.105,0.0602,0.709
ARAUS_10005,R1001_segment_binaural_44100.wav,silence_10001.wav,42,34.804,1.47,1.71,14.1,18.4,0.00829,0.107,0.0265,0.0585,0.258,1.1
ARAUS_10005,R1006_segment_binaural_44100.wav,construction_10001.wav,43,35.036,1.46,2.08,18.9,30.5,0.0152,0.13,0.0308,0.0673,0.0978,0.682
ARAUS_10005,R1008_segment_binaural_44100.wav,water_10001.wav,45,38.173,1.65,1.99,28.5,45.3,0.0243,0.123,0.0367,0.0826,0.0546,0.8
ARAUS_10005,R1008_segment_binaural_44100.wav,construction_10001.wav,49,31.484,1.23,1.56,26.1,44.3,0.0251,0.149,0.0424,0.0936,0.109,0.912
ARAUS_00603,R0029_segment_binaural_44100_1.wav,construction_00018.wav,32,74.954,1.26,1.44,31.6,58.1,0.0145,0.119,0.0642,0.238,0.757,2.8
ARAUS_00608,R0028_segment_binaural_44100_2.wav,construction_00022.wav,25,76.924,1.82,2.48,19.3,27.0,0.0221,0.121,0.0278,0.0721,0.223,1.4
ARAUS_00609,R0099_segment_binaural_44100_2.wav,construction_00008.wav,15,65.92,1.65,2.21,22.1,35.7,0.124,0.368,0.0319,0.0648,0.105,0.72
ARAUS_00609,R0031_segment_binaural_44100_2.wav,water_00051.wav,19,78.56,1.7,2.06,24.9,34.0,0.0276,0.105,0.032,0.0868,0.225,1.74
ARAUS_00609,R0047_segment_binaural_44100_1.wav,construction_00007.wav,36,64.8,1.45,1.92,27.0,39.1,0.0147,0.137,0.0353,0.0773,0.18,1.88
ARAUS_00641,R0055_segment_binaural_44100_1.wav,construction_00025.wav,6,54.655,1.43,1.83,18.9,36.9,0.0203,0.109,0.0297,0.0669,0.209,1.72
ARAUS_00642,R0133_segment_binaural_44100_1.wav,wind_00007.wav,27,115.36,0.991,1.19,17.0,21.8,0.0104,0.119,0.0402,0.0849,0.406,2.96
ARAUS_00642,R0088_segment_binaural_44100_1.wav,bird_00018.wav,33,67.936,1.42,2.61,21.5,34.0,0.0625,0.333,0.0367,0.0831,0.163,0.993
ARAUS_00669,R0050_segment_binaural_44100_2.wav,traffic_00010.wav,3,248.635,1.55,1.81,22.9,30.5,0.0109,0.127,0.0322,0.0818,0.0956,0.833
ARAUS_20004,S0030_1min_SQobold_bin_44100_1.wav,traffic_20011.wav,31,107.743,1.35,1.77,14.2,30.0,0.0125,0.0937,0.0251,0.0547,0.479,1.71
ARAUS_20004,S0021_1min_SQobold_bin_44100_1.wav,traffic_20003.wav,35,97.008,1.24,1.53,38.8,66.8,0.0141,0.139,0.0472,0.11,1.07,9.0
ARAUS_20004,S0014_1min_SQobold_bin_44100_1.wav,traffic_20008.wav,38,65.508,0.887,1.17,30.2,41.9,0.0156,0.161,0.058,0.121,0.184,1.1
ARAUS_20004,S0040_1min_SQobold_bin_44100_2.wav,traffic_20011.wav,43,72.743,1.53,1.91,23.5,44.9,0.0281,0.107,0.0298,0.0939,1.06,3.43
