Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.55,1.82,19.9,27.4,0.0247,0.116,0.0291,0.0653,0.288,2.1
1.32,1.79,17.7,30.6,0.0106,0.127,0.0334,0.065,0.228,1.08
1.72,2.36,18.1,29.5,0.0144,0.101,0.0294,0.0791,0.216,1.22
1.34,1.76,16.0,24.1,0.0385,0.112,0.0326,0.0841,0.329,1.9
1.97,2.56,15.8,42.5,0.0182,0.108,0.0183,0.0899,0.144,0.512
1.23,1.64,24.7,35.9,0.0246,0.136,0.0394,0.0896,0.32,1.78
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.22,1.59,17.2,24.3,0.0336,0.134,0.0333,0.0672,0.396,2.55
1.7,2.07,14.7,27.4,0.021,0.0941,0.0238,0.0514,0.182,1.35
1.35,1.59,20.4,33.9,0.0211,0.102,0.0323,0.0827,0.348,3.29
1.29,1.63,23.7,43.1,0.0227,0.121,0.038,0.0806,0.551,2.35
1.19,1.72,18.6,30.4,0.0276,0.133,0.0385,0.0977,0.11,0.84
1.19,1.65,18.9,34.0,0.0575,0.193,0.0398,0.126,0.446,2.1
1.14,1.41,26.7,41.6,0.0339,0.198,0.0483,0.104,0.572,3.89
1.19,1.6,19.6,33.5,0.0299,0.0993,0.0362,0.0846,0.784,2.42
1.77,1.96,26.6,33.1,0.0172,0.114,0.0347,0.0703,0.117,1.51
1.56,1.86,19.0,26.8,0.0349,0.102,0.0319,0.0942,0.312,1.29
1.23,1.6,16.5,36.3,0.0208,0.106,0.0432,0.223,0.338,2.13
1.25,1.42,31.1,44.2,0.0163,0.143,0.0393,0.122,0.551,3.75
1.35,2.26,21.6,52.4,0.0136,0.169,0.0509,0.304,0.376,2.01
1.13,1.44,12.8,48.5,0.0158,0.0796,0.0353,0.264,0.627,3.2
1.27,1.6,17.9,29.8,0.0645,0.227,0.0386,0.499,0.996,4.57
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.84,2.07,26.3,36.9,0.0274,0.135,0.0308,0.0847,0.25,1.56
1.43,3.72,19.6,37.2,0.07,0.192,0.0386,0.17,0.569,2.11
1.61,1.8,16.2,24.7,0.0135,0.102,0.0257,0.0507,0.221,1.06
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.18,1.53,26.2,40.5,0.0367,0.17,0.0449,0.107,0.623,4.06
1.37,1.79,30.5,38.3,0.025,0.156,0.0377,0.0748,0.306,1.97
1.19,1.38,28.4,48.2,0.0147,0.126,0.0434,0.0791,0.129,1.02
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.64,2.19,22.3,31.8,0.0873,0.153,0.0382,0.13,0.61,2.07
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.36,1.76,22.7,37.6,0.0304,0.14,0.0378,0.127,0.445,2.81
1.66,2.01,22.3,40.8,0.0312,0.217,0.0326,0.106,0.154,3.75
1.11,1.53,12.0,18.6,0.0161,0.117,0.0317,0.0845,0.149,2.26
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.98,2.25,33.7,45.3,0.0218,0.142,0.0373,0.0794,0.218,2.31
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.39,1.8,22.9,30.6,0.0205,0.126,0.0406,0.129,0.483,3.02
1.32,1.64,11.9,34.1,0.0292,0.152,0.0294,0.197,0.285,1.89
1.36,1.76,22.7,37.6,0.0304,0.14,0.0378,0.127,0.445,2.81
1.45,2.47,14.3,30.3,0.0346,0.114,0.0251,0.0543,0.22,1.49
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.63,1.89,25.5,34.6,0.0159,0.12,0.0402,0.0887,0.0643,0.818
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.24,1.66,22.5,34.2,0.118,0.164,0.0378,0.111,0.378,1.43
1.42,1.7,27.1,44.3,0.0177,0.174,0.0344,0.0756,0.414,2.56
1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.66,1.93,27.5,40.5,0.0422,0.145,0.0361,0.216,0.713,3.95
1.21,1.66,14.7,19.5,0.0231,0.121,0.0307,0.0782,0.147,0.921
1.2,1.47,18.9,31.7,0.0293,0.138,0.0366,0.0855,0.198,1.68
1.75,2.06,10.3,14.9,0.0147,0.0747,0.019,0.0381,0.127,0.93
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.22,1.5,18.6,34.0,0.0231,0.106,0.035,0.0885,0.222,1.88
1.88,2.36,22.9,34.5,0.0165,0.124,0.0297,0.0636,0.107,1.22
1.22,1.44,20.6,37.6,0.0164,0.116,0.0439,0.197,0.408,1.96
1.33,1.95,21.5,27.5,0.0124,0.121,0.0366,0.0813,0.195,1.33
1.28,1.92,21.0,33.8,0.0169,0.123,0.035,0.109,0.48,3.82
1.2,2.83,15.2,29.1,0.016,0.168,0.0324,0.105,0.311,1.45
1.4,1.79,29.9,44.0,0.0144,0.144,0.042,0.1,0.175,1.37
1.34,2.05,16.6,25.3,0.0173,0.109,0.0309,0.0645,0.105,0.673
1.28,1.67,16.1,24.4,0.00992,0.11,0.0302,0.066,0.0999,0.503
1.33,1.58,26.3,34.7,0.0191,0.149,0.0391,0.12,0.206,1.7
1.29,1.9,18.0,33.1,0.0452,0.129,0.0363,0.106,0.475,2.82
1.33,1.75,25.6,34.2,0.026,0.148,0.0389,0.0902,0.255,1.74
1.14,1.58,21.4,34.1,0.0217,0.164,0.0422,0.107,0.573,3.18
1.51,1.85,20.4,29.2,0.0162,0.0956,0.0294,0.0907,0.463,2.96
1.44,1.71,25.0,36.6,0.0181,0.135,0.0337,0.0639,0.112,1.61
1.64,1.87,28.7,35.8,0.0129,0.138,0.0336,0.059,0.135,0.839
1.17,1.48,19.5,34.8,0.0196,0.129,0.0371,0.0728,0.139,1.19
1.42,1.63,22.4,29.5,0.0167,0.128,0.0329,0.0723,0.213,1.73
1.59,1.85,22.3,31.6,0.0147,0.0952,0.0295,0.0664,0.431,2.92
1.2,1.58,14.5,21.5,0.00984,0.121,0.0361,0.0971,0.0479,0.655
1.03,1.63,11.7,48.5,0.0135,0.0803,0.0396,0.179,0.444,3.22
1.26,1.47,25.7,41.8,0.0125,0.136,0.039,0.0826,0.399,5.04
1.2,1.55,16.6,25.6,0.0189,0.118,0.0365,0.115,0.168,1.58
1.68,1.87,23.6,30.3,0.0101,0.121,0.0306,0.0674,0.108,1.61
1.14,1.58,21.4,34.1,0.0217,0.164,0.0422,0.107,0.573,3.18
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.25,1.65,22.0,29.6,0.0172,0.124,0.04,0.142,0.338,1.38
1.15,1.39,17.6,22.8,0.0151,0.107,0.0374,0.0822,0.228,1.66
1.85,3.16,13.8,23.8,0.0271,0.123,0.0209,0.0753,0.363,1.36
1.34,1.79,17.1,24.8,0.0326,0.11,0.0315,0.0809,0.29,1.8
1.23,1.53,17.7,25.9,0.016,0.115,0.0355,0.086,0.141,1.49
1.48,2.01,26.6,42.0,0.0365,0.144,0.0324,0.0791,0.698,3.17
1.36,1.95,21.9,35.1,0.0405,0.122,0.0336,0.114,0.372,1.94
1.64,2.0,16.5,21.7,0.0211,0.094,0.0233,0.0557,0.183,1.42
1.34,1.64,23.3,30.8,0.0126,0.132,0.0345,0.0682,0.26,2.29
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
1.37,1.99,11.6,24.9,0.0199,0.0794,0.0258,0.0707,0.148,1.55
1.29,1.88,24.1,38.7,0.026,0.152,0.0426,0.146,0.312,2.34
1.17,1.54,21.6,29.5,0.0251,0.127,0.0424,0.0955,0.706,2.82
1.4,2.04,36.1,72.7,0.0938,0.208,0.042,0.154,0.502,3.22
1.94,2.11,17.1,28.3,0.0168,0.0941,0.0237,0.0478,0.113,1.18
1.3,1.6,25.4,39.4,0.0203,0.175,0.0394,0.107,0.455,3.08
1.39,1.79,21.4,36.6,0.0233,0.131,0.039,0.104,0.204,2.32
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.35,1.66,27.1,36.3,0.0259,0.11,0.0361,0.296,0.558,4.01
1.46,1.57,28.0,31.6,0.0101,0.113,0.0359,0.0658,0.0895,1.48
1.29,1.57,21.8,31.5,0.0106,0.133,0.0354,0.0797,0.0546,1.05
1.1,1.57,24.0,37.5,0.0133,0.134,0.042,0.0839,0.204,1.82
1.4,3.05,21.8,42.3,0.0611,0.247,0.0366,0.0843,0.761,2.41
1.13,1.76,23.9,38.6,0.0736,0.151,0.0463,0.151,0.293,1.4
1.38,2.0,32.2,61.0,0.079,0.183,0.0407,0.146,0.524,3.45
1.35,2.26,21.6,52.4,0.0136,0.169,0.0509,0.304,0.376,2.01
1.94,2.4,12.3,17.7,0.0131,0.078,0.0241,0.0664,0.0737,0.601
1.25,1.91,21.7,44.3,0.0289,0.124,0.0394,0.0824,0.265,4.2
1.21,1.81,17.1,33.2,0.0134,0.111,0.0338,0.0702,0.316,2.34
1.36,2.26,22.3,57.1,0.0383,0.171,0.0514,0.29,0.465,3.11
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.66,2.28,24.2,40.3,0.056,0.183,0.0265,0.0609,0.943,4.21
1.39,1.59,24.6,32.4,0.0154,0.129,0.0316,0.0629,0.415,2.27
1.2,1.55,16.6,25.6,0.0189,0.118,0.0365,0.115,0.168,1.58
1.17,1.54,21.6,29.5,0.0251,0.127,0.0424,0.0955,0.706,2.82
1.74,2.2,15.3,24.4,0.015,0.099,0.0246,0.0551,0.148,1.07
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.42,1.65,9.23,12.8,0.00947,0.0782,0.027,0.0619,0.135,0.933
1.26,2.61,17.5,32.7,0.025,0.109,0.0358,0.115,0.195,1.58
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.19,1.57,22.6,32.6,0.0228,0.12,0.0372,0.133,0.279,2.3
1.46,3.85,11.7,33.0,0.0288,0.0696,0.0297,0.121,0.244,1.41
1.51,1.83,21.2,30.2,0.0168,0.1,0.0304,0.0631,0.511,2.93
1.32,2.3,17.4,31.2,0.052,0.141,0.0366,0.124,0.3,1.79
1.7,2.07,14.7,27.4,0.021,0.0941,0.0238,0.0514,0.182,1.35
1.22,1.49,17.3,24.0,0.0214,0.128,0.0279,0.0667,0.431,1.39
1.48,1.68,18.8,27.1,0.0158,0.124,0.0325,0.0982,0.0412,0.796
2.15,3.09,14.1,23.4,0.00754,0.0599,0.0548,0.13,0.201,1.21
1.67,1.97,13.3,19.8,0.0142,0.1,0.0241,0.056,0.136,1.44
1.06,1.5,20.6,30.3,0.0672,0.127,0.0438,0.132,0.609,2.18
1.23,1.66,15.2,23.5,0.0251,0.121,0.0317,0.068,0.221,1.61
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.08,1.56,19.1,29.8,0.0988,0.168,0.0445,0.152,0.719,2.34
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.56,2.19,25.6,37.5,0.019,0.164,0.0384,0.123,0.365,1.5
1.22,1.62,12.1,24.6,0.012,0.0869,0.0307,0.139,0.136,1.45
1.33,1.74,13.6,21.9,0.0244,0.103,0.0276,0.0521,0.159,1.52
1.28,1.78,25.1,44.6,0.0431,0.113,0.0481,0.149,0.687,3.79
1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.1,1.29,17.9,23.2,0.0135,0.132,0.0372,0.086,0.121,1.86
1.29,1.54,24.5,31.4,0.0133,0.136,0.0539,0.212,0.204,1.16
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.38,1.73,27.6,43.5,0.298,0.405,0.0408,0.0951,0.588,2.71
1.61,1.88,26.2,36.7,0.0171,0.104,0.0329,0.0686,0.167,3.03
1.49,1.9,18.5,27.2,0.0272,0.0974,0.0336,0.135,0.209,1.63
1.34,1.63,30.5,42.2,0.0169,0.171,0.0386,0.0943,0.375,2.26
1.16,1.5,21.9,32.9,0.0585,0.14,0.0408,0.126,0.54,2.15
1.26,3.23,26.7,64.6,0.0496,0.192,0.0427,0.103,0.742,4.11
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.15,1.7,20.4,41.8,0.0205,0.125,0.0418,0.151,0.455,2.14
1.94,2.14,31.9,47.8,0.0118,0.134,0.0356,0.0771,0.36,2.72
2.12,2.67,29.4,56.9,0.0146,0.175,0.0438,0.208,0.27,1.71
1.7,2.01,27.0,33.4,0.0133,0.136,0.0364,0.0794,0.144,0.959
2.2,2.63,21.2,30.3,0.0243,0.142,0.0278,0.0687,0.15,1.17
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.26,1.7,23.0,32.7,0.0113,0.111,0.0372,0.09,0.434,2.14
2.06,2.38,26.4,38.1,0.026,0.129,0.0346,0.0856,0.368,2.05
1.69,2.2,28.2,39.3,0.0201,0.138,0.0327,0.0719,0.521,2.29
1.32,1.7,16.0,22.8,0.0279,0.113,0.0332,0.111,0.233,1.34
1.62,1.77,28.0,34.8,0.0206,0.145,0.0355,0.07,0.196,1.57
1.38,1.91,17.9,36.8,0.0349,0.106,0.0518,0.216,0.327,2.08
1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
1.63,2.08,14.1,19.7,0.0186,0.131,0.0236,0.0769,0.264,1.09
1.24,1.92,21.0,32.9,0.0161,0.124,0.0375,0.077,0.0713,0.628
1.32,1.56,24.3,35.2,0.0194,0.117,0.0384,0.0785,0.449,2.12
1.33,2.53,21.2,39.4,0.0533,0.161,0.0377,0.0894,0.865,3.14
1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.27,1.6,27.5,43.6,0.0306,0.106,0.0415,0.0992,0.544,3.58
1.46,1.9,9.61,14.2,0.0397,0.104,0.0271,0.0846,0.284,1.4
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.51,2.4,9.3,17.9,0.104,0.296,0.0212,0.0682,0.15,1.12
1.42,2.58,15.3,28.5,0.0668,0.236,0.028,0.0693,0.261,1.93
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.39,1.81,22.0,33.9,0.0257,0.13,0.037,0.083,0.139,1.38
1.2,1.43,18.2,38.2,0.0158,0.146,0.0349,0.0765,0.845,6.01
1.36,1.9,19.7,31.9,0.0878,0.245,0.0346,0.137,0.187,1.21
1.29,1.65,29.4,48.1,0.0312,0.106,0.041,0.0822,0.625,3.54
1.28,1.71,21.7,30.5,0.0137,0.14,0.0294,0.0758,1.39,3.08
1.35,1.82,26.9,42.8,0.0193,0.163,0.0432,0.124,0.242,1.3
1.09,1.36,11.9,21.9,0.00813,0.0849,0.0304,0.0723,0.171,1.1
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.59,1.88,28.5,38.7,0.0184,0.137,0.0373,0.0766,0.168,1.15
1.7,2.1,9.45,14.4,0.0178,0.0744,0.0181,0.0381,0.148,0.989
1.49,2.71,21.7,34.0,0.0209,0.129,0.0326,0.115,0.389,1.94
1.46,1.65,24.7,36.7,0.0142,0.114,0.0314,0.0642,0.2,3.02
1.28,1.91,29.4,54.2,0.0387,0.181,0.0405,0.102,0.6,3.82
1.85,2.14,33.8,50.2,0.0305,0.119,0.0322,0.0973,0.482,3.37
1.21,1.48,32.4,49.7,0.0249,0.121,0.0456,0.0876,0.923,7.0
1.57,2.06,19.0,27.3,0.0189,0.125,0.03,0.0657,0.0838,0.834
1.28,1.78,21.7,37.8,0.0298,0.129,0.0366,0.0734,0.121,1.17
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.33,2.25,21.2,40.1,0.0252,0.14,0.0388,0.212,0.201,1.59
1.39,1.75,23.2,36.9,0.141,0.185,0.0388,0.102,0.282,2.33
1.26,1.7,10.6,17.9,0.0271,0.0724,0.0254,0.0658,0.25,1.41
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.31,1.6,25.1,32.1,0.0222,0.149,0.0391,0.0902,0.236,1.74
1.51,1.84,23.5,36.3,0.0148,0.108,0.0324,0.0815,0.366,2.92
1.2,2.3,18.0,24.3,0.0141,0.11,0.033,0.125,0.283,2.0
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
1.2,1.48,29.6,42.9,0.0322,0.181,0.0474,0.104,0.535,3.95
1.21,1.54,27.7,50.9,0.0131,0.133,0.0428,0.0873,0.291,3.61
1.53,2.09,25.1,35.2,0.0148,0.115,0.0316,0.0624,0.378,2.91
1.21,1.57,32.8,53.4,0.0264,0.153,0.048,0.211,0.379,2.01
1.1,1.46,18.3,29.6,0.0104,0.116,0.0387,0.0906,0.193,1.09
1.77,2.43,15.7,28.7,0.0365,0.0974,0.0226,0.0465,0.194,1.07
1.64,2.05,11.5,25.8,0.0139,0.106,0.0227,0.0659,0.135,0.871
1.98,2.29,11.8,16.7,0.0162,0.0795,0.0204,0.0427,0.103,0.86
1.45,1.89,15.1,25.6,0.0186,0.117,0.0336,0.129,0.11,0.938
1.35,2.26,21.6,52.4,0.0136,0.169,0.0509,0.304,0.376,2.01
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.27,1.71,15.6,27.7,0.022,0.119,0.0297,0.0737,0.223,1.67
1.32,2.06,17.9,36.5,0.0312,0.103,0.0409,0.223,0.817,3.5
1.4,1.97,26.8,53.1,0.0653,0.157,0.0363,0.0807,0.172,1.71
1.31,1.56,27.1,48.4,0.0139,0.125,0.0393,0.0883,0.141,1.51
1.37,2.44,26.5,48.5,0.053,0.116,0.0497,0.42,0.699,3.88
1.22,1.47,35.3,60.3,0.0296,0.233,0.0454,0.106,0.528,2.94
1.34,1.99,27.3,57.3,0.0338,0.125,0.0352,0.0875,0.351,3.43
1.51,1.76,26.5,34.0,0.0117,0.143,0.035,0.0752,0.335,1.88
1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
1.33,1.78,18.1,25.4,0.015,0.127,0.0312,0.0596,0.269,1.84
1.19,1.52,22.8,29.8,0.0241,0.128,0.0401,0.0901,0.681,2.74
1.15,1.64,11.2,24.3,0.0131,0.0827,0.0313,0.138,0.156,1.51
1.32,1.56,22.0,34.3,0.0233,0.116,0.0367,0.168,0.291,3.2
1.24,1.42,36.1,45.2,0.016,0.166,0.0439,0.0855,0.303,2.85
1.59,1.83,28.4,36.5,0.0104,0.128,0.0318,0.0668,0.333,1.9
1.34,2.0,18.3,37.9,0.0254,0.0977,0.0308,0.0669,0.239,2.18
1.23,1.6,16.5,36.3,0.0208,0.106,0.0432,0.223,0.338,2.13
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.27,1.81,25.4,41.7,0.0659,0.173,0.0397,0.12,0.645,3.85
1.51,1.85,20.4,29.2,0.0162,0.0956,0.0294,0.0907,0.463,2.96
1.41,2.26,9.69,17.5,0.0236,0.102,0.0243,0.143,0.269,1.24
1.1,1.58,14.6,29.3,0.0237,0.129,0.0407,0.189,0.0798,1.14
1.52,1.71,22.1,43.4,0.0164,0.136,0.0326,0.0755,0.229,1.74
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.88,24.0,40.3,0.0258,0.13,0.0339,0.0897,0.382,1.92
1.45,1.82,17.8,30.7,0.0127,0.134,0.0337,0.081,0.224,1.1
1.33,1.85,21.1,34.0,0.0166,0.129,0.0334,0.115,0.326,1.94
1.35,1.93,24.4,39.7,0.0327,0.13,0.0325,0.116,0.572,2.55
1.38,2.26,25.4,34.9,0.0134,0.122,0.0381,0.0712,0.4,2.42
1.34,1.95,21.3,39.1,0.0459,0.131,0.0366,0.0831,0.293,2.87
1.53,1.82,17.5,25.0,0.0226,0.102,0.029,0.0746,0.0889,1.12
1.42,2.55,16.4,59.2,0.216,0.378,0.048,0.339,0.673,3.13
1.51,1.82,17.1,23.3,0.0129,0.113,0.0288,0.0745,0.0789,1.13
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.28,1.6,18.2,30.2,0.0637,0.186,0.0374,0.473,1.01,4.57
1.38,1.9,26.3,39.5,0.055,0.187,0.0401,0.0859,0.229,1.68
1.44,2.33,37.1,54.2,0.0327,0.205,0.043,0.0917,0.883,3.89
1.37,2.46,25.4,42.2,0.0247,0.108,0.0344,0.0899,0.9,3.96
1.36,1.63,20.5,25.0,0.0127,0.142,0.0358,0.075,0.21,2.15
1.67,1.96,19.8,45.8,0.127,0.36,0.0254,0.133,1.08,3.45
1.26,1.56,32.1,50.9,0.021,0.136,0.0474,0.0935,0.258,1.36
1.72,2.08,34.7,53.7,0.0155,0.133,0.0342,0.101,0.366,4.26
1.27,1.85,24.9,63.4,0.024,0.136,0.0435,0.261,0.808,3.1
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.13,1.51,26.8,49.0,0.0306,0.185,0.051,0.216,0.42,2.37
1.2,1.55,22.6,35.7,0.021,0.166,0.0396,0.108,0.53,3.11
1.63,2.02,34.6,51.6,0.0144,0.131,0.0374,0.0939,0.0612,0.746
1.35,2.35,11.3,25.8,0.0124,0.0771,0.0325,0.199,0.141,0.735
1.14,1.58,21.4,34.1,0.0217,0.164,0.0422,0.107,0.573,3.18
1.42,2.92,26.2,50.8,0.104,0.61,0.0403,0.12,0.663,3.7
1.64,1.85,25.3,38.1,0.0139,0.122,0.0339,0.0673,0.119,1.54
1.19,1.45,20.4,35.8,0.021,0.113,0.0393,0.0972,0.188,1.72
1.04,1.27,17.1,21.7,0.0104,0.118,0.039,0.0792,0.228,1.09
1.33,2.0,15.1,26.4,0.057,0.207,0.0431,0.156,0.147,1.29
1.53,1.76,22.9,31.5,0.012,0.124,0.0313,0.0625,0.0685,0.636
1.4,1.69,35.5,41.8,0.0162,0.191,0.0454,0.0819,0.2,2.06
1.31,1.53,22.5,34.5,0.0149,0.127,0.0365,0.0793,0.29,1.09
1.26,2.0,16.1,25.1,0.0121,0.101,0.0313,0.0672,0.0838,0.746
1.26,1.61,24.3,30.9,0.0115,0.128,0.0391,0.0867,0.146,1.67
1.23,2.14,19.5,32.6,0.00952,0.11,0.0388,0.212,0.111,1.23
1.17,1.52,23.8,34.1,0.0164,0.139,0.0426,0.102,0.282,2.3
1.61,1.92,15.4,23.9,0.0231,0.155,0.027,0.0637,0.135,1.49
1.21,2.04,25.2,43.3,0.0719,0.295,0.065,0.191,0.221,1.16
1.41,2.77,17.0,24.7,0.0129,0.1,0.0295,0.0602,0.144,1.09
1.25,1.62,21.5,33.7,0.0121,0.127,0.0364,0.0832,0.132,1.07
1.29,1.87,15.2,26.6,0.0185,0.1,0.0351,0.118,0.448,1.81
1.42,1.9,26.0,35.0,0.0126,0.133,0.0339,0.0689,0.165,1.94
1.31,1.6,25.1,32.1,0.0222,0.149,0.0391,0.0902,0.236,1.74
1.43,1.77,23.4,35.9,0.0221,0.183,0.0377,0.1,0.486,2.99
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.87,2.44,28.4,42.5,0.0288,0.121,0.0345,0.111,0.299,2.11
1.45,1.7,24.9,33.1,0.0111,0.132,0.033,0.0662,0.223,2.35
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.34,1.67,27.9,52.1,0.0135,0.12,0.0437,0.167,0.283,1.34
1.29,1.53,31.1,39.1,0.0184,0.13,0.0401,0.0955,0.413,2.25
1.7,1.93,19.7,30.4,0.414,0.869,0.0548,0.139,0.686,3.28
1.4,1.6,21.1,25.3,0.0134,0.122,0.0337,0.0631,0.0795,0.761
1.27,1.62,28.3,35.5,0.0129,0.148,0.0389,0.0884,0.283,2.38
1.55,2.94,21.5,37.2,0.0282,0.102,0.0317,0.0829,0.412,3.29
1.43,1.77,36.1,57.7,0.345,0.611,0.0426,0.0991,0.453,1.79
1.28,1.62,26.6,38.4,0.0169,0.126,0.0427,0.0938,0.574,2.45
1.5,1.85,21.5,37.3,0.0156,0.109,0.0313,0.0891,0.424,2.96
1.2,1.65,23.8,41.7,0.0409,0.113,0.0421,0.12,0.656,3.88
1.34,2.06,23.9,44.0,0.106,0.181,0.0391,0.117,0.203,2.24
1.58,1.9,28.0,39.1,0.0155,0.133,0.0408,0.0997,0.374,4.59
1.2,1.53,24.9,42.9,0.0469,0.136,0.0411,0.127,0.487,2.61
1.58,1.96,32.8,53.4,0.0218,0.167,0.044,0.0919,0.111,1.03
1.64,2.39,24.5,46.9,0.0227,0.123,0.0355,0.163,0.356,1.57
1.73,2.25,13.3,23.4,0.0773,0.228,0.0221,0.0533,0.199,1.3
1.59,1.99,32.0,41.0,0.0209,0.137,0.0363,0.0891,0.412,2.26
1.09,1.77,23.9,35.5,0.0132,0.149,0.0396,0.0869,0.177,2.86
1.3,1.67,26.4,46.9,0.0204,0.123,0.0384,0.0832,0.681,2.35
1.65,2.07,31.4,50.4,0.0184,0.132,0.0399,0.115,0.104,1.05
1.7,2.34,18.3,38.7,0.0127,0.0997,0.031,0.238,0.13,0.93
1.21,1.6,21.9,39.6,0.0457,0.168,0.036,0.188,1.2,4.24
1.25,2.17,18.2,29.1,0.0381,0.139,0.0378,0.0769,0.176,2.16
1.45,1.77,15.0,24.1,0.0193,0.0979,0.0268,0.048,0.123,1.39
1.31,1.6,25.1,32.1,0.0222,0.149,0.0391,0.0902,0.236,1.74
1.21,1.51,27.7,49.6,0.031,0.158,0.046,0.102,0.561,3.82
1.54,1.84,27.8,37.2,0.0171,0.166,0.0373,0.111,0.169,1.17
1.27,1.88,25.4,35.5,0.0197,0.179,0.0408,0.133,0.337,1.64
1.36,1.58,20.4,28.2,0.016,0.135,0.0377,0.0846,0.136,1.33
1.27,1.57,32.2,66.4,0.0271,0.179,0.045,0.114,0.493,3.69
1.24,1.4,26.3,40.6,0.0192,0.158,0.0424,0.0785,0.0773,1.08
1.18,1.98,11.9,25.1,0.0173,0.104,0.0285,0.0845,0.383,2.62
1.69,2.27,22.9,36.9,0.0177,0.13,0.0334,0.0621,0.175,1.1
