Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.28,1.98,9.22,13.9,0.0104,0.0809,0.0214,0.0436,0.106,0.617
1.38,1.89,16.3,21.9,0.00949,0.0982,0.0384,0.124,0.101,0.958
1.71,1.99,9.14,13.3,0.00767,0.0821,0.0215,0.041,0.045,0.686
1.46,3.23,22.5,43.3,0.111,0.656,0.0353,0.0727,0.18,1.19
1.6,2.26,6.08,12.0,0.0134,0.064,0.016,0.0477,0.0607,0.927
1.17,1.38,13.0,15.4,0.00822,0.0987,0.0301,0.0607,0.0358,0.39
1.21,1.51,12.6,15.7,0.01,0.0952,0.0302,0.0596,0.0608,0.518
1.68,1.83,11.4,13.7,0.00764,0.075,0.0218,0.0374,0.0454,0.556
1.36,2.25,13.6,20.2,0.0432,0.107,0.0294,0.0596,0.152,1.25
1.93,2.91,7.44,13.6,0.016,0.0868,0.015,0.0579,0.083,0.71
1.58,2.03,11.7,17.1,0.0106,0.099,0.0255,0.0676,0.0691,0.556
1.15,1.53,10.6,16.5,0.00848,0.0925,0.0311,0.0592,0.156,1.42
1.16,1.75,9.02,15.5,0.0209,0.0753,0.0254,0.0686,0.131,1.06
1.24,1.39,17.1,24.2,0.0314,0.107,0.037,0.0856,0.311,1.43
1.79,2.33,15.5,20.5,0.00965,0.0926,0.023,0.042,0.1,0.659
1.39,2.31,12.4,30.3,0.0111,0.0846,0.0282,0.217,0.2,1.03
1.07,1.88,6.54,10.7,0.0114,0.0541,0.0337,0.0964,0.387,1.47
1.12,1.55,6.8,11.3,0.00715,0.0861,0.0224,0.0696,0.112,0.537
1.4,1.56,12.5,17.7,0.0329,0.106,0.0272,0.0562,0.125,1.1
1.5,1.83,21.0,35.0,0.021,0.11,0.0323,0.0859,0.178,1.73
1.67,1.92,14.2,21.3,0.0157,0.128,0.0256,0.0688,0.0448,0.721
1.27,1.54,28.7,37.2,0.0371,0.175,0.0391,0.0836,0.682,4.13
1.69,2.08,13.2,18.2,0.0195,0.1,0.0243,0.0489,0.0682,0.782
1.27,2.06,8.96,13.6,0.0127,0.0849,0.0223,0.0493,0.288,1.61
1.13,1.5,7.51,13.1,0.0115,0.0885,0.0273,0.0746,0.232,1.52
1.14,1.52,7.52,10.1,0.00963,0.0769,0.0308,0.0787,0.245,1.54
1.51,2.73,13.5,25.7,0.0693,0.245,0.0333,0.0898,0.178,2.7
1.42,2.16,22.5,38.3,0.0774,0.249,0.0374,0.123,0.294,1.93
1.39,2.76,9.15,13.0,0.0165,0.0832,0.0213,0.0455,0.172,0.982
1.46,1.66,13.8,17.6,0.00835,0.104,0.0264,0.0497,0.0418,0.816
1.08,1.52,8.31,12.2,0.0236,0.0812,0.0264,0.0563,0.115,0.818
1.13,2.08,6.77,10.7,0.014,0.0587,0.0328,0.0926,0.382,1.48
2.0,2.35,12.8,17.8,0.0109,0.0813,0.0204,0.0435,0.155,1.21
1.03,1.52,11.6,18.2,0.0162,0.0939,0.0313,0.0659,0.118,1.34
1.39,1.56,13.0,21.9,0.0218,0.116,0.0296,0.125,0.142,1.42
1.35,1.54,8.43,14.9,0.00901,0.0708,0.0201,0.0392,0.204,1.02
1.21,2.15,15.3,24.7,0.0314,0.112,0.032,0.0747,0.314,1.87
1.21,1.58,14.6,24.0,0.0129,0.113,0.0307,0.0647,0.0428,0.393
1.67,2.1,16.7,42.1,0.018,0.115,0.029,0.0909,0.0288,0.43
1.16,1.5,14.3,23.9,0.0131,0.111,0.031,0.0723,0.0722,0.737
1.42,1.69,13.2,18.8,0.01,0.103,0.0241,0.0486,0.0899,0.981
1.26,1.93,6.91,10.3,0.0318,0.1,0.0233,0.052,0.118,1.13
1.28,1.88,11.4,20.5,0.0125,0.101,0.023,0.0511,0.138,0.879
1.24,2.27,18.9,24.7,0.0134,0.113,0.0322,0.113,0.261,1.97
1.08,1.39,8.13,12.6,0.00849,0.0869,0.028,0.108,0.118,1.01
1.19,1.36,12.5,16.2,0.00933,0.0989,0.0264,0.0563,0.159,1.15
1.67,1.99,10.4,14.2,0.015,0.0929,0.0213,0.0589,0.0259,0.483
1.19,3.04,11.1,17.9,0.0126,0.0943,0.0261,0.0508,1.03,2.99
1.76,1.98,13.9,20.5,0.00849,0.086,0.0226,0.0571,0.0149,0.326
1.08,1.34,11.9,17.4,0.015,0.098,0.0298,0.0623,0.211,1.77
1.26,1.7,8.42,15.3,0.0394,0.145,0.0275,0.114,0.265,1.76
1.05,1.51,8.01,11.7,0.00867,0.0812,0.0267,0.0609,0.101,0.992
1.93,2.52,7.25,10.4,0.0151,0.121,0.0156,0.0552,0.0501,0.308
1.08,2.0,8.6,15.3,0.0259,0.0883,0.0242,0.0842,0.154,1.98
1.11,1.32,13.8,16.2,0.00912,0.109,0.0309,0.0609,0.0299,0.359
1.67,2.07,13.6,17.2,0.0152,0.0985,0.0237,0.0654,0.176,1.69
1.6,2.43,8.27,13.5,0.0148,0.0733,0.019,0.12,0.0472,0.379
1.15,1.64,9.24,13.1,0.0154,0.0938,0.0242,0.0504,0.092,0.715
1.54,2.08,12.2,16.9,0.016,0.142,0.029,0.0845,0.229,1.26
1.5,2.41,9.61,14.8,0.018,0.0972,0.0212,0.052,0.106,0.791
1.12,2.06,5.83,16.4,0.0166,0.0549,0.0249,0.0854,0.246,1.01
1.25,1.57,13.3,17.2,0.00815,0.105,0.028,0.0492,0.0478,0.864
1.18,1.59,8.54,12.8,0.018,0.0819,0.0219,0.0474,0.133,1.18
1.38,1.59,18.8,25.3,0.0194,0.127,0.0264,0.0621,0.339,1.25
1.48,1.82,13.7,20.3,0.0123,0.105,0.0234,0.0427,0.188,1.13
1.24,1.78,15.0,28.3,0.0248,0.158,0.0292,0.0662,0.177,1.72
1.22,2.07,13.9,48.5,0.0415,0.142,0.038,0.264,0.647,3.2
1.14,2.24,15.5,23.8,0.0162,0.111,0.0312,0.0634,0.22,1.66
1.17,1.88,7.17,10.7,0.0251,0.0681,0.0316,0.091,0.367,1.44
1.03,1.32,9.14,13.5,0.00829,0.0942,0.0274,0.0548,0.153,0.859
1.71,2.09,21.7,46.6,0.0131,0.162,0.0276,0.0816,0.683,5.8
1.35,1.59,7.18,13.7,0.0101,0.066,0.0192,0.0481,0.28,1.04
1.48,3.22,16.3,27.2,0.0154,0.101,0.028,0.0626,0.141,1.39
1.34,2.32,17.0,41.8,0.0271,0.105,0.0325,0.104,0.549,6.43
1.4,1.81,9.35,14.4,0.00944,0.09,0.0211,0.0496,0.11,0.795
1.25,1.78,10.8,16.1,0.00836,0.095,0.0302,0.065,0.0832,1.01
1.24,1.61,15.9,25.2,0.0108,0.116,0.0316,0.0638,0.138,0.982
1.29,1.54,16.4,23.1,0.0181,0.0991,0.0274,0.0706,0.482,1.71
1.63,1.96,16.5,27.8,0.0195,0.112,0.0278,0.0652,0.462,2.2
1.55,2.39,12.1,17.2,0.00877,0.0976,0.0229,0.0456,0.0632,0.786
1.87,2.1,10.9,14.3,0.00904,0.0787,0.0222,0.0491,0.0404,0.544
1.06,1.66,8.59,11.3,0.0121,0.0831,0.024,0.0494,0.136,1.3
1.76,2.41,10.8,16.8,0.0234,0.0967,0.0201,0.0592,0.271,1.05
1.61,2.49,7.85,11.1,0.0201,0.0734,0.0166,0.0364,0.0819,0.925
1.23,1.78,9.71,13.5,0.00846,0.0806,0.0234,0.0455,0.0862,0.568
1.46,2.82,9.32,18.3,0.0233,0.0814,0.0269,0.117,0.349,1.4
1.11,1.62,8.28,13.8,0.0196,0.105,0.0243,0.0585,0.39,1.89
1.52,1.77,15.1,18.9,0.0118,0.107,0.0306,0.055,0.0766,0.662
1.74,2.23,19.0,28.8,0.0222,0.0964,0.0554,0.126,0.165,1.28
0.99,1.79,15.2,30.4,0.0113,0.123,0.0419,0.0986,0.277,1.25
1.33,1.58,14.5,23.1,0.0128,0.114,0.0283,0.0676,0.196,0.823
1.24,1.56,12.8,16.6,0.0157,0.104,0.0301,0.0707,0.247,1.6
1.21,2.09,8.17,13.6,0.0821,0.145,0.0243,0.077,0.172,1.39
1.31,1.88,17.7,25.9,0.0174,0.126,0.0337,0.086,0.139,1.18
1.13,1.68,5.98,17.2,0.0191,0.0457,0.0252,0.0854,0.283,1.01
1.43,1.64,7.71,14.1,0.00963,0.0648,0.0195,0.0465,0.245,0.958
1.27,1.92,13.0,18.3,0.0239,0.0952,0.0302,0.0593,0.134,1.41
1.7,2.07,14.9,27.4,0.0218,0.1,0.0237,0.0515,0.218,1.63
1.22,1.73,8.76,13.0,0.0106,0.0858,0.0225,0.0492,0.285,1.61
1.34,1.66,20.8,33.9,0.0745,0.192,0.0298,0.0873,1.19,4.47
1.69,1.97,19.6,29.3,0.0109,0.114,0.0264,0.0559,0.0436,0.496
1.35,1.57,12.9,16.1,0.0117,0.111,0.0312,0.0621,0.11,1.06
1.58,1.84,15.1,21.3,0.014,0.1,0.0306,0.0691,0.173,1.01
1.37,1.55,17.9,21.6,0.0115,0.126,0.0291,0.0621,0.0836,0.38
1.44,1.6,17.2,21.0,0.00974,0.115,0.0295,0.0642,0.225,1.11
1.32,2.13,8.89,14.1,0.0239,0.111,0.0242,0.0519,0.185,0.955
1.36,1.52,14.8,18.8,0.0178,0.112,0.0281,0.0534,0.16,1.47
1.36,2.21,6.07,9.99,0.0144,0.0705,0.0236,0.096,0.0512,0.464
1.13,1.72,15.8,27.1,0.0422,0.139,0.0343,0.122,0.25,1.66
1.68,2.14,14.3,19.4,0.037,0.102,0.0198,0.0813,0.239,1.62
1.37,2.59,8.67,21.0,0.0929,0.388,0.0329,0.108,0.163,2.25
0.904,1.29,9.66,14.8,0.0204,0.0972,0.0386,0.242,0.121,0.97
1.28,1.49,11.2,16.7,0.0156,0.0846,0.0311,0.0856,0.0805,0.829
1.52,1.72,14.4,19.6,0.0085,0.102,0.0245,0.0523,0.0899,1.36
1.12,1.56,6.45,16.5,0.0101,0.0604,0.027,0.0812,0.215,0.98
1.19,1.41,9.18,15.5,0.00938,0.0835,0.0221,0.0583,0.339,1.48
1.28,1.58,15.2,18.0,0.00986,0.114,0.0306,0.0744,0.309,1.21
1.22,1.44,7.97,12.7,0.00749,0.0808,0.0249,0.0579,0.0657,0.733
1.19,1.93,15.2,24.3,0.0221,0.0907,0.0316,0.0749,0.278,1.99
2.57,3.28,10.5,19.1,0.0735,0.393,0.0638,0.129,0.237,0.913
1.2,1.77,19.1,40.7,0.0271,0.122,0.0411,0.148,0.424,2.2
1.24,1.55,18.1,24.7,0.0208,0.123,0.0308,0.0734,0.467,1.99
1.87,2.06,15.4,23.7,0.0201,0.116,0.0249,0.0906,0.113,1.28
2.38,2.75,17.1,21.6,0.00941,0.13,0.0336,0.0663,0.119,0.693
1.15,1.46,14.8,21.8,0.0116,0.115,0.0357,0.092,0.0633,0.784
1.61,1.76,23.9,29.4,0.0168,0.108,0.0376,0.203,0.442,1.95
0.995,1.81,9.44,18.6,0.024,0.0955,0.0721,0.236,0.267,1.03
1.76,2.05,17.1,23.7,0.0144,0.0982,0.0263,0.0505,0.0228,0.502
1.44,1.62,10.6,13.4,0.00758,0.0861,0.0244,0.0535,0.0502,0.635
1.33,1.64,5.88,7.77,0.0061,0.071,0.0187,0.0337,0.0274,0.554
1.62,1.91,14.8,25.1,0.0113,0.131,0.0242,0.0589,0.162,1.24
1.31,1.9,13.8,30.0,0.0227,0.139,0.026,0.055,0.178,1.69
1.44,1.66,11.8,14.1,0.00794,0.0897,0.0244,0.0442,0.02,0.202
1.62,1.87,6.39,8.17,0.00527,0.0671,0.022,0.0926,0.162,0.606
1.32,1.88,6.01,8.64,0.0128,0.0563,0.0184,0.0352,0.122,0.684
1.38,1.61,10.5,13.2,0.00923,0.0837,0.0266,0.0519,0.0228,0.225
1.34,1.73,11.4,21.5,0.00844,0.103,0.0257,0.0574,0.0483,0.915
1.24,1.79,5.15,11.6,0.00884,0.0891,0.0188,0.0377,0.105,0.72
2.31,3.07,6.26,7.9,0.0145,0.0571,0.0142,0.0313,0.571,1.47
1.97,2.88,9.31,21.5,0.0357,0.218,0.0187,0.0394,0.278,2.64
1.42,1.86,14.9,25.1,0.0181,0.105,0.0275,0.0586,0.3,0.921
1.24,1.57,10.1,21.8,0.0125,0.1,0.0287,0.082,0.0657,0.598
1.8,2.6,5.6,16.9,0.0362,0.108,0.0173,0.0601,0.287,1.26
1.21,1.59,17.7,34.4,0.0248,0.132,0.0308,0.0901,0.441,1.43
0.883,0.956,9.05,10.2,0.00755,0.0943,0.03,0.0547,0.036,0.362
1.22,1.67,12.2,22.4,0.00943,0.085,0.027,0.0601,0.222,1.41
1.14,1.5,16.4,22.6,0.00922,0.108,0.0442,0.188,0.168,1.18
1.21,2.38,16.9,27.0,0.024,0.113,0.034,0.0678,0.449,2.56
1.42,1.71,20.7,29.7,0.0149,0.121,0.0305,0.0627,0.288,2.19
1.24,1.61,12.5,15.6,0.0107,0.106,0.0308,0.0692,0.0594,0.403
1.4,3.01,13.7,25.3,0.0255,0.095,0.0314,0.109,0.14,1.38
1.36,1.58,13.4,18.2,0.0221,0.105,0.0268,0.0486,0.215,1.54
1.24,2.19,13.1,23.9,0.0594,0.272,0.0299,0.0761,0.167,1.26
1.12,1.6,8.86,15.5,0.00785,0.0771,0.0248,0.0474,0.0855,1.05
1.16,1.61,7.26,13.4,0.0128,0.0861,0.0235,0.0694,0.193,1.53
1.82,2.43,7.0,8.5,0.00805,0.0679,0.0154,0.0395,0.034,0.464
1.79,2.61,11.8,19.3,0.0371,0.0972,0.0207,0.0469,0.385,1.46
1.95,2.31,8.17,12.6,0.0107,0.0558,0.0218,0.0533,0.0492,0.881
1.22,1.42,7.88,12.8,0.00716,0.0824,0.0226,0.0472,0.0608,0.74
1.55,2.91,13.6,27.0,0.0202,0.0718,0.0342,0.138,0.158,1.51
1.3,1.58,11.6,15.4,0.0117,0.109,0.0231,0.0519,0.136,1.09
1.26,1.72,12.5,16.2,0.0101,0.107,0.0234,0.0578,0.635,1.58
1.29,2.75,11.1,20.5,0.0406,0.225,0.0321,0.0781,0.128,1.06
1.12,1.37,12.3,14.3,0.00812,0.0976,0.0298,0.0616,0.0435,0.426
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.24,2.41,11.0,21.0,0.0278,0.109,0.033,0.113,0.19,2.34
1.59,1.99,15.3,20.6,0.0133,0.135,0.0254,0.0612,0.146,0.856
1.3,1.67,22.3,32.3,0.0119,0.127,0.0344,0.0692,0.309,2.53
1.22,1.45,10.3,16.3,0.00936,0.0831,0.0231,0.0582,0.284,1.36
1.75,2.28,7.63,9.46,0.00762,0.0679,0.0181,0.0409,0.028,0.425
1.42,1.92,7.69,11.0,0.0101,0.0619,0.0292,0.0835,0.322,1.37
1.37,2.02,9.76,18.8,0.0252,0.0835,0.0233,0.0674,0.187,1.7
1.52,1.86,12.7,21.8,0.0218,0.0969,0.0371,0.139,0.0891,1.53
1.11,1.37,9.75,13.3,0.00783,0.0924,0.0271,0.0812,0.0689,0.945
1.09,1.32,12.8,16.3,0.0103,0.0877,0.0299,0.0713,0.294,1.03
1.6,2.5,7.77,11.1,0.0162,0.0734,0.0167,0.0365,0.0378,0.377
2.13,2.49,8.04,10.7,0.0106,0.117,0.014,0.0525,0.0398,0.292
1.69,1.96,13.4,16.1,0.00906,0.0993,0.023,0.0489,0.052,0.705
1.26,1.48,14.9,20.8,0.00857,0.101,0.0293,0.061,0.0948,0.91
1.13,1.37,6.97,10.3,0.00681,0.0803,0.0251,0.0669,0.204,1.57
1.2,1.62,15.2,20.4,0.0141,0.101,0.0321,0.0758,0.172,1.27
1.21,2.26,12.8,19.4,0.0154,0.104,0.0294,0.0641,0.0838,0.779
0.99,1.58,14.8,22.6,0.0093,0.104,0.0391,0.102,0.0945,0.921
1.16,1.88,10.2,14.0,0.00921,0.0746,0.0302,0.0717,0.0981,1.29
1.11,1.67,6.61,13.3,0.0201,0.0795,0.0265,0.105,0.169,1.12
1.25,1.54,16.4,23.6,0.0174,0.0978,0.0263,0.0752,0.472,1.72
1.11,1.33,10.7,14.2,0.0104,0.0933,0.0291,0.0594,0.0315,0.541
1.3,1.59,8.32,13.2,0.00698,0.0789,0.0226,0.0492,0.0548,0.713
1.28,1.51,8.35,11.8,0.0107,0.0792,0.0269,0.0541,0.172,1.45
1.67,2.07,8.91,12.6,0.0105,0.0771,0.0202,0.0425,0.0518,0.639
1.05,1.69,9.92,25.5,0.229,0.487,0.0282,0.0702,0.342,2.69
2.22,2.71,17.4,29.6,0.0127,0.0975,0.0174,0.0513,0.0362,1.26
1.11,1.36,16.0,21.1,0.0116,0.111,0.0327,0.0631,0.238,1.66
1.13,1.46,10.3,14.2,0.0185,0.0975,0.0322,0.0784,0.1,1.06
1.21,1.53,8.29,12.5,0.00721,0.0798,0.0238,0.0685,0.0645,0.736
1.08,1.39,8.05,12.6,0.00745,0.0845,0.0282,0.108,0.106,1.01
1.82,2.0,15.5,22.3,0.00939,0.0992,0.0238,0.061,0.0694,0.531
1.89,2.41,9.53,12.4,0.0138,0.104,0.0228,0.0522,0.0304,0.253
1.16,1.67,13.8,19.8,0.0175,0.0994,0.0299,0.0631,0.172,1.32
1.6,1.87,9.06,11.8,0.00846,0.0758,0.0219,0.0481,0.219,1.34
1.5,1.74,14.3,19.2,0.0102,0.108,0.0257,0.0581,0.0359,0.342
1.11,1.35,9.82,12.6,0.0137,0.0788,0.0274,0.0586,0.0556,0.687
1.3,1.52,12.4,17.7,0.0679,0.108,0.0235,0.0502,0.16,1.04
1.62,1.83,13.0,20.9,0.0137,0.0801,0.0276,0.0931,0.196,1.04
1.13,1.64,6.96,11.5,0.0137,0.0735,0.0286,0.0822,0.329,1.61
1.37,1.69,7.55,10.2,0.00974,0.075,0.0253,0.0818,0.265,1.55
1.44,1.72,9.98,16.8,0.0157,0.0875,0.0237,0.15,0.122,1.01
1.63,1.92,20.4,30.0,0.0171,0.12,0.0338,0.135,0.0642,0.555
1.48,1.78,10.2,14.7,0.00704,0.076,0.0239,0.0525,0.0179,0.17
1.37,1.97,18.0,26.7,0.0366,0.11,0.0308,0.0628,0.199,2.12
1.15,1.61,12.0,24.2,0.0154,0.092,0.0342,0.139,0.137,1.51
1.06,1.58,16.6,22.9,0.00902,0.103,0.034,0.0796,0.0772,0.841
1.41,1.67,12.5,17.7,0.0184,0.0901,0.0274,0.0558,0.121,0.892
1.14,1.38,6.6,9.97,0.00684,0.0812,0.0232,0.0583,0.204,1.6
1.64,2.11,8.13,9.56,0.00702,0.0735,0.0251,0.129,0.0754,0.446
2.16,2.39,12.9,17.0,0.0109,0.0847,0.0202,0.0471,0.0518,0.931
1.7,1.91,19.6,24.9,0.0115,0.119,0.0261,0.046,0.0766,1.02
1.53,1.8,14.5,17.3,0.00916,0.0978,0.0252,0.0507,0.0369,0.352
1.26,1.56,7.33,11.8,0.0076,0.0845,0.0221,0.0586,0.0994,0.469
1.15,1.55,7.13,11.3,0.0178,0.0836,0.022,0.0696,0.171,1.19
1.67,2.07,10.3,21.5,0.0199,0.0963,0.0235,0.188,0.0986,1.02
1.24,1.94,8.24,17.1,0.0146,0.0649,0.0296,0.0883,0.279,1.18
0.988,1.32,8.41,13.4,0.00798,0.0808,0.0274,0.0508,0.173,0.944
1.11,1.4,15.3,20.0,0.0195,0.111,0.0314,0.0619,0.213,1.65
1.54,2.07,9.73,14.8,0.00618,0.0764,0.021,0.0878,0.215,1.88
1.17,1.5,6.34,16.5,0.0108,0.0555,0.0251,0.085,0.223,0.996
1.2,1.83,8.83,12.2,0.0484,0.0945,0.0219,0.0443,0.141,1.1
1.06,1.66,6.51,9.81,0.0112,0.0726,0.0237,0.103,0.105,0.953
1.05,1.51,8.01,11.7,0.00867,0.0812,0.0267,0.0609,0.101,0.992
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.51,1.8,16.8,28.8,0.0199,0.12,0.0273,0.0803,0.463,2.23
1.98,2.37,9.06,10.8,0.00732,0.0663,0.0153,0.0344,0.0292,0.264
0.951,1.94,9.34,13.1,0.00995,0.0952,0.0298,0.0547,0.0739,1.11
1.18,1.65,7.37,10.1,0.0107,0.0858,0.0225,0.103,0.118,0.919
1.03,2.19,9.88,16.3,0.0654,0.279,0.0328,0.0725,0.0901,1.75
0.928,1.5,8.75,24.0,0.017,0.0986,0.0291,0.0708,0.251,2.73
2.43,2.87,13.7,19.2,0.00634,0.071,0.0407,0.0953,0.161,0.729
1.44,2.12,5.63,12.0,0.019,0.0681,0.0174,0.0512,0.0762,1.09
1.23,2.04,13.9,23.5,0.0124,0.102,0.0312,0.0746,0.0695,0.745
1.1,1.49,8.85,11.9,0.00861,0.0925,0.0235,0.048,0.0945,0.916
0.988,1.32,8.41,13.4,0.00798,0.0808,0.0274,0.0508,0.173,0.944
1.35,1.59,7.18,13.7,0.0101,0.066,0.0192,0.0481,0.28,1.04
1.55,1.71,14.4,17.4,0.0106,0.112,0.0263,0.0575,0.092,0.921
1.79,2.31,11.4,14.3,0.0082,0.101,0.0217,0.0467,0.0387,0.481
1.55,1.79,7.14,9.11,0.00613,0.0788,0.0186,0.0374,0.0157,0.158
1.38,1.5,10.5,12.7,0.00904,0.0895,0.0236,0.0451,0.0376,0.377
1.85,2.15,8.94,13.5,0.00992,0.0677,0.0202,0.0358,0.0237,0.277
1.25,1.4,12.9,15.9,0.0101,0.125,0.036,0.0746,0.0315,0.493
2.39,3.45,7.03,12.2,0.0412,0.163,0.019,0.103,0.613,1.45
1.23,1.53,13.8,21.6,0.00801,0.0978,0.0296,0.0683,0.0361,0.881
1.69,2.11,10.6,21.6,0.0114,0.0738,0.0228,0.0866,0.0521,0.53
1.36,2.01,18.2,29.7,0.00987,0.112,0.0298,0.0631,0.245,3.19
1.69,2.49,8.32,13.2,0.0231,0.0701,0.0162,0.0367,0.0862,0.669
1.48,2.19,10.1,15.3,0.0324,0.0965,0.0316,0.108,0.0237,0.278
1.54,1.78,13.8,19.3,0.00982,0.113,0.024,0.0471,0.0479,0.603
1.49,3.7,8.45,17.0,0.0116,0.0723,0.0221,0.0471,0.274,1.66
2.1,2.67,5.34,10.3,0.016,0.0679,0.0117,0.0469,0.0695,1.06
1.24,1.44,16.2,19.5,0.0109,0.111,0.0313,0.0731,0.18,1.56
1.29,1.65,16.3,22.9,0.00889,0.101,0.0346,0.0824,0.0754,0.844
1.25,1.66,9.74,41.5,0.0752,0.172,0.0257,0.109,0.147,0.69
1.42,1.87,23.9,47.2,0.0852,0.131,0.0381,0.162,0.232,1.35
1.12,1.53,14.6,21.4,0.0117,0.0948,0.0319,0.0747,0.238,1.12
1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
1.31,1.86,11.8,20.1,0.0124,0.106,0.0235,0.0454,0.116,0.834
1.21,1.81,24.0,31.4,0.0115,0.131,0.0596,0.288,0.253,1.33
1.28,1.66,15.5,21.6,0.0251,0.104,0.0322,0.117,0.303,1.22
1.48,2.1,5.54,15.9,0.021,0.0727,0.0173,0.097,0.0905,0.693
1.36,2.79,20.0,45.2,0.0625,0.453,0.0341,0.103,0.926,6.52
1.19,1.73,11.4,24.2,0.0291,0.17,0.0228,0.0897,0.476,1.4
1.37,2.02,9.76,18.8,0.0252,0.0835,0.0233,0.0674,0.187,1.7
1.49,2.3,5.32,10.8,0.0191,0.0642,0.0167,0.066,0.0804,1.11
1.23,1.56,11.6,15.9,0.0137,0.104,0.0294,0.0596,0.157,1.06
1.22,1.99,7.47,12.7,0.0495,0.166,0.0283,0.176,0.336,1.41
1.31,1.6,17.2,23.0,0.017,0.102,0.0267,0.0791,0.443,1.68
1.63,1.91,11.1,14.6,0.00854,0.0953,0.0244,0.0441,0.0817,0.996
1.14,1.67,7.15,13.4,0.0171,0.0819,0.025,0.0821,0.135,1.06
1.88,3.32,12.8,21.1,0.0142,0.066,0.0168,0.0362,0.0993,1.19
1.19,1.39,10.1,15.6,0.0088,0.0841,0.0232,0.0587,0.272,1.48
1.22,1.94,13.6,26.7,0.0165,0.124,0.0311,0.0642,0.208,2.54
2.56,2.83,7.58,11.6,0.01,0.0601,0.0119,0.0354,0.0519,0.995
1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
1.53,1.83,23.6,34.2,0.0185,0.107,0.0354,0.0764,0.375,2.86
1.42,2.38,10.6,15.8,0.00961,0.0924,0.0238,0.0489,0.149,1.61
1.13,2.59,8.57,16.9,0.0167,0.0805,0.0257,0.0609,0.13,0.992
1.49,1.97,18.2,25.9,0.0086,0.104,0.0297,0.0519,0.366,2.79
1.11,1.61,5.89,16.7,0.0191,0.0682,0.0247,0.0854,0.295,1.12
1.26,1.59,17.4,30.9,0.0202,0.116,0.0339,0.0978,0.229,2.24
1.05,1.81,7.32,11.0,0.00958,0.069,0.0317,0.1,0.255,1.28
1.96,2.24,16.6,21.3,0.0159,0.129,0.0216,0.0646,0.203,0.891
1.35,2.32,14.9,22.0,0.034,0.109,0.0323,0.13,0.26,1.34
1.37,1.6,17.2,24.7,0.042,0.105,0.0345,0.0977,0.357,1.41
1.76,2.16,8.87,16.9,0.00834,0.0571,0.02,0.0648,0.174,0.948
1.73,2.34,8.03,17.6,0.0556,0.14,0.0166,0.08,0.287,1.81
1.22,2.09,18.7,37.8,0.0709,0.19,0.0409,0.168,0.533,2.12
1.37,2.02,9.76,18.8,0.0252,0.0835,0.0233,0.0674,0.187,1.7
1.31,1.71,14.5,21.5,0.0327,0.108,0.0307,0.13,0.227,1.35
1.67,1.82,30.6,52.3,0.062,0.181,0.0391,0.0838,0.103,0.841
1.27,1.61,8.92,13.0,0.0159,0.0814,0.0212,0.0438,0.119,1.14
1.48,2.18,21.7,31.5,0.0814,0.154,0.0396,0.124,0.583,1.99
1.77,2.05,9.96,12.1,0.0129,0.0863,0.0177,0.0371,0.038,0.572
1.59,1.99,17.6,30.8,0.0195,0.0908,0.0327,0.102,0.303,1.74
1.19,1.41,9.18,15.5,0.00938,0.0835,0.0221,0.0583,0.339,1.48
1.2,1.55,11.3,21.2,0.0164,0.101,0.0312,0.0664,0.151,1.05
1.23,1.59,12.9,19.2,0.0105,0.0977,0.028,0.115,0.0503,0.77
1.29,1.55,6.61,10.9,0.00814,0.0735,0.0227,0.0852,0.0156,0.183
1.02,1.48,11.5,26.6,0.0302,0.111,0.0318,0.0749,0.736,2.4
1.34,1.63,17.9,24.5,0.0318,0.105,0.036,0.0911,0.313,1.44
1.23,1.79,15.0,19.3,0.0309,0.11,0.0303,0.0613,0.15,0.797
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.85,2.2,8.48,12.6,0.01,0.0791,0.0181,0.035,0.0379,0.277
1.27,1.63,5.5,7.47,0.00599,0.0686,0.0183,0.0355,0.032,0.624
1.47,2.5,11.7,23.9,0.0749,0.206,0.0401,0.127,0.087,0.723
1.27,1.63,5.5,7.47,0.00599,0.0686,0.0183,0.0355,0.032,0.624
1.6,2.5,7.77,11.1,0.0162,0.0734,0.0167,0.0365,0.0378,0.377
1.9,2.67,16.3,27.4,0.0452,0.103,0.0329,0.177,0.0775,1.0
1.47,1.88,11.7,17.9,0.0169,0.091,0.0263,0.0582,0.333,2.25
1.31,1.65,9.66,12.2,0.00677,0.0855,0.0242,0.0602,0.115,1.36
1.36,1.9,11.5,19.9,0.0121,0.104,0.0253,0.0458,0.141,0.85
1.28,1.46,10.5,13.0,0.00736,0.0838,0.0253,0.0502,0.0362,0.652
1.3,2.34,14.1,30.8,0.0309,0.128,0.0363,0.134,0.0887,1.01
1.27,1.52,8.28,12.1,0.0111,0.0828,0.0217,0.0537,0.35,1.4
