participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00132,R0088_segment_binaural_44100_2.wav,bird_00005.wav,28,51.376,1.33,1.71,20.0,30.0,0.0282,0.12,0.0335,0.0711,0.27,1.81
ARAUS_00147,R0037_segment_binaural_44100_1.wav,traffic_00027.wav,5,130.451,1.34,1.65,23.3,29.7,0.0113,0.134,0.0352,0.0743,0.132,1.82
ARAUS_00148,R0042_segment_binaural_44100_2.wav,traffic_00013.wav,11,47.765,1.3,1.62,17.5,25.6,0.0093,0.107,0.0305,0.0578,0.0943,1.28
ARAUS_00150,R0105_segment_binaural_44100_1.wav,construction_00034.wav,41,42.664,1.5,2.23,29.7,43.2,0.0222,0.139,0.0368,0.0868,0.356,1.84
ARAUS_00158,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,70.383,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00164,R0061_segment_binaural_44100_1.wav,bird_00062.wav,19,48.425,1.7,2.08,14.9,27.8,0.0302,0.0941,0.024,0.0515,0.185,1.36
ARAUS_00167,R0078_segment_binaural_44100_2.wav,construction_00013.wav,3,144.868,1.6,2.11,37.3,76.9,0.0755,0.176,0.0391,0.107,0.25,2.98
ARAUS_00167,R0016_segment_binaural_44100_1.wav,water_00076.wav,40,92.24,1.91,2.23,38.2,47.7,0.032,0.188,0.0337,0.0732,0.477,3.44
ARAUS_00215,R0105_segment_binaural_44100_2.wav,construction_00023.wav,25,37.928,1.45,2.33,19.8,32.4,0.0302,0.0978,0.0343,0.0809,0.202,1.51
ARAUS_00215,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,46.247,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00220,R0105_segment_binaural_44100_2.wav,wind_00033.wav,39,57.167,2.17,2.43,23.6,31.9,0.0228,0.105,0.0257,0.0787,0.132,1.38
ARAUS_00223,R0109_segment_binaural_44100_2.wav,construction_00016.wav,35,43.422,1.3,1.88,21.2,52.4,0.0259,0.152,0.039,0.0917,0.567,1.65
ARAUS_00223,R0028_segment_binaural_44100_1.wav,bird_00065.wav,39,81.271,1.36,1.85,15.0,25.5,0.0427,0.153,0.0416,0.144,0.172,1.54
ARAUS_00243,R0070_segment_binaural_44100_2.wav,silence_00003.wav,21,52.284,0.976,1.14,21.8,28.2,0.0139,0.131,0.0455,0.0905,0.255,1.15
ARAUS_00243,R0109_segment_binaural_44100_2.wav,water_00024.wav,43,55.263,1.71,1.92,18.4,27.4,0.0247,0.142,0.0303,0.0734,0.157,1.23
ARAUS_00261,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,67.368,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00276,R0095_segment_binaural_44100_1.wav,construction_00032.wav,13,97.146,1.79,2.34,27.2,37.5,0.0143,0.145,0.0342,0.0767,0.296,2.14
ARAUS_00282,R0016_segment_binaural_44100_1.wav,bird_00052.wav,43,60.016,1.28,1.78,26.4,40.9,0.0495,0.186,0.0546,0.183,0.744,4.12
ARAUS_00283,R0109_segment_binaural_44100_2.wav,wind_00023.wav,13,37.112,1.33,1.55,19.4,28.7,0.0238,0.146,0.0341,0.0792,0.147,1.38
ARAUS_00285,R0073_segment_binaural_44100_1.wav,wind_00029.wav,21,41.445,1.4,1.62,27.6,38.1,0.0175,0.169,0.0352,0.0835,0.348,2.72
ARAUS_00287,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,40.119,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00293,R0085_segment_binaural_44100_1.wav,traffic_00007.wav,40,36.62,1.25,1.51,28.4,36.8,0.0119,0.148,0.0415,0.104,0.384,4.57
ARAUS_00293,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,37.546,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00294,R0072_segment_binaural_44100_1.wav,construction_00027.wav,6,54.084,1.88,2.53,31.0,50.1,0.0197,0.125,0.0324,0.142,0.214,1.18
ARAUS_00294,R0031_segment_binaural_44100_2.wav,wind_00035.wav,31,49.001,1.72,2.02,21.7,31.9,0.0292,0.111,0.0274,0.108,0.26,2.05
ARAUS_00302,R0123_segment_binaural_44100_1.wav,silence_00002.wav,19,71.863,1.21,1.74,18.9,45.2,0.00961,0.0842,0.0349,0.103,0.913,6.52
ARAUS_00302,R0076_segment_binaural_44100_2.wav,construction_00002.wav,26,78.766,1.38,2.01,25.2,51.9,0.0245,0.111,0.0351,0.0863,0.298,3.14
ARAUS_00309,R0050_segment_binaural_44100_2.wav,construction_00036.wav,3,51.057,2.12,3.07,26.3,39.2,0.0114,0.1,0.0253,0.0507,0.476,2.58
ARAUS_00309,R0074_segment_binaural_44100_2.wav,traffic_00022.wav,41,45.462,1.31,1.86,27.2,41.7,0.017,0.148,0.0412,0.125,0.293,1.6
ARAUS_00316,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,56.911,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00317,R0103_segment_binaural_44100_1.wav,construction_00040.wav,16,33.991,1.3,1.95,20.0,34.3,0.021,0.104,0.0348,0.0803,0.268,1.81
ARAUS_00321,R0056_segment_binaural_44100_1.wav,traffic_00024.wav,15,45.864,1.6,2.49,24.3,36.0,0.0119,0.133,0.0324,0.0634,0.0654,0.695
ARAUS_00322,R0016_segment_binaural_44100_1.wav,wind_00011.wav,21,48.599,1.2,1.55,30.2,53.8,0.0344,0.196,0.0506,0.128,0.652,4.12
ARAUS_00325,R0105_segment_binaural_44100_1.wav,traffic_00019.wav,42,40.567,1.36,1.73,21.7,34.5,0.0205,0.113,0.0393,0.0923,0.239,1.75
ARAUS_00348,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,36.952,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00349,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,53.497,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00351,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,65.724,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00364,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,60.76,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00375,R0090_segment_binaural_44100_1.wav,traffic_00040.wav,16,54.388,1.36,1.55,22.1,35.0,0.0161,0.106,0.0338,0.07,0.248,3.15
ARAUS_00377,R0117_segment_binaural_44100_1.wav,water_00054.wav,16,45.41,1.56,1.78,20.1,28.7,0.0177,0.114,0.0354,0.104,0.117,1.34
ARAUS_00377,R0103_segment_binaural_44100_2.wav,water_00018.wav,17,49.791,1.3,1.52,23.2,33.0,0.0224,0.134,0.0374,0.086,0.127,1.36
ARAUS_00387,R0088_segment_binaural_44100_2.wav,wind_00011.wav,8,76.459,1.3,1.6,20.4,26.3,0.0134,0.116,0.0347,0.0738,0.2,1.33
ARAUS_00387,R0103_segment_binaural_44100_1.wav,silence_00002.wav,16,72.912,1.22,1.5,18.6,34.0,0.0231,0.106,0.035,0.0885,0.222,1.88
ARAUS_00387,R0076_segment_binaural_44100_1.wav,silence_00002.wav,26,52.167,1.31,1.52,20.8,27.7,0.0141,0.121,0.0356,0.0648,0.175,1.29
ARAUS_00388,R0118_segment_binaural_44100_2.wav,construction_00019.wav,41,65.392,1.24,1.54,22.6,55.4,0.0559,0.178,0.0391,0.115,0.547,2.03
ARAUS_00404,R0061_segment_binaural_44100_1.wav,wind_00008.wav,17,46.424,1.47,1.94,18.2,29.9,0.0147,0.112,0.0287,0.0563,0.09,1.22
ARAUS_00404,R0087_segment_binaural_44100_2.wav,construction_00027.wav,20,44.176,1.62,2.22,23.6,38.4,0.0264,0.0998,0.03,0.0684,0.611,2.16
ARAUS_00404,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,63.616,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00410,R0105_segment_binaural_44100_2.wav,wind_00037.wav,30,57.848,1.88,2.38,23.2,34.5,0.0205,0.107,0.0302,0.0737,0.112,1.14
ARAUS_00432,R0016_segment_binaural_44100_2.wav,wind_00021.wav,20,50.569,1.82,2.14,38.6,49.9,0.0234,0.15,0.0361,0.0877,0.395,3.18
ARAUS_00434,R0087_segment_binaural_44100_2.wav,bird_00067.wav,33,47.777,1.26,2.1,20.9,35.8,0.0451,0.124,0.036,0.103,0.836,3.39
ARAUS_00438,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,63.662,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00448,R0041_segment_binaural_44100_2.wav,traffic_00025.wav,39,58.48,1.2,1.79,21.8,34.0,0.0122,0.134,0.039,0.0795,0.191,1.49
ARAUS_00460,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,47.376,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00464,R0087_segment_binaural_44100_1.wav,silence_00004.wav,29,49.864,1.19,1.69,18.6,31.5,0.0319,0.136,0.0349,0.0993,0.651,2.44
ARAUS_00467,R0117_segment_binaural_44100_2.wav,silence_00002.wav,3,49.575,1.19,1.5,16.5,25.0,0.0201,0.123,0.0354,0.0803,0.188,1.43
ARAUS_00467,R0016_segment_binaural_44100_1.wav,silence_00002.wav,42,49.023,1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
ARAUS_00467,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,48.384,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00471,R0011_segment_binaural_44100_1.wav,traffic_00037.wav,3,51.862,1.29,1.77,17.5,23.7,0.0211,0.109,0.0321,0.0629,0.0935,0.651
ARAUS_00475,R0090_segment_binaural_44100_2.wav,silence_00005.wav,14,46.005,1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
ARAUS_00475,R0010_segment_binaural_44100_2.wav,construction_00034.wav,37,42.044,1.45,1.98,20.1,28.8,0.0271,0.112,0.0311,0.0599,0.184,1.87
ARAUS_00480,R0105_segment_binaural_44100_1.wav,construction_00028.wav,33,51.053,1.57,1.94,21.4,35.4,0.0266,0.0986,0.0335,0.0971,0.323,1.74
ARAUS_00491,R0046_segment_binaural_44100_2.wav,construction_00024.wav,35,56.502,1.47,1.91,12.8,20.2,0.0115,0.102,0.0347,0.0641,0.132,0.824
ARAUS_00511,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,44.749,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00530,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,58.077,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00544,R0074_segment_binaural_44100_2.wav,silence_00004.wav,31,43.912,1.26,1.88,23.5,35.0,0.0214,0.186,0.0428,0.146,0.268,1.49
ARAUS_00544,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,55.128,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00548,R0057_segment_binaural_44100_2.wav,wind_00001.wav,14,64.175,1.73,2.74,13.6,22.0,0.0178,0.081,0.0238,0.127,0.0899,1.53
ARAUS_00553,R0109_segment_binaural_44100_1.wav,silence_00003.wav,44,47.59,1.23,1.6,16.5,36.3,0.0208,0.106,0.0432,0.223,0.338,2.13
ARAUS_00553,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,42.806,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00560,R0090_segment_binaural_44100_2.wav,bird_00016.wav,13,57.032,1.58,3.19,22.8,42.0,0.037,0.119,0.0313,0.105,0.492,2.11
ARAUS_00560,R0075_segment_binaural_44100_2.wav,wind_00029.wav,29,52.382,1.48,1.68,39.7,52.6,0.0152,0.14,0.0384,0.085,0.212,1.33
ARAUS_00561,R0116_segment_binaural_44100_2.wav,water_00078.wav,44,61.383,1.57,2.24,23.5,52.7,0.0133,0.167,0.048,0.29,0.308,1.89
ARAUS_00576,R0071_segment_binaural_44100_1.wav,bird_00048.wav,43,45.718,1.37,1.78,22.2,40.5,0.0742,0.156,0.0331,0.148,1.23,4.47
ARAUS_00578,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,43.487,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00582,R0117_segment_binaural_44100_1.wav,water_00076.wav,41,59.506,1.53,1.68,18.6,26.7,0.0168,0.116,0.0336,0.101,0.135,1.44
ARAUS_00582,R0016_segment_binaural_44100_1.wav,traffic_00012.wav,42,47.123,1.31,2.25,27.8,51.5,0.0334,0.197,0.0456,0.237,0.613,4.06
ARAUS_00597,R0117_segment_binaural_44100_1.wav,wind_00030.wav,9,53.15,1.39,1.66,20.1,29.0,0.0156,0.126,0.0337,0.0932,0.114,1.22
ARAUS_00597,R0117_segment_binaural_44100_2.wav,silence_00002.wav,17,49.401,1.19,1.5,16.5,25.0,0.0201,0.123,0.0354,0.0803,0.188,1.43
ARAUS_00597,R0103_segment_binaural_44100_1.wav,bird_00018.wav,25,52.577,1.47,3.25,21.0,37.9,0.0994,0.557,0.0336,0.0881,0.243,1.88
ARAUS_00597,R0088_segment_binaural_44100_1.wav,water_00030.wav,27,49.62,1.44,1.89,24.6,36.9,0.0167,0.122,0.0382,0.0792,0.0803,0.733
ARAUS_00599,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,72.599,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00600,R0062_segment_binaural_44100_1.wav,traffic_00019.wav,36,67.175,1.41,1.75,18.7,29.4,0.0133,0.096,0.0333,0.0775,0.124,1.11
ARAUS_00600,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,76.918,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00603,R0042_segment_binaural_44100_1.wav,traffic_00007.wav,9,107.362,1.31,1.69,20.8,28.3,0.0124,0.134,0.0346,0.0732,0.0819,0.789
ARAUS_00614,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,51.887,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00642,R0037_segment_binaural_44100_2.wav,construction_00033.wav,4,102.453,1.27,1.6,25.0,33.4,0.0109,0.125,0.0413,0.095,0.417,2.06
ARAUS_00642,R0016_segment_binaural_44100_1.wav,bird_00037.wav,8,82.283,1.2,1.64,25.6,42.7,0.0675,0.186,0.0448,0.102,0.709,4.12
ARAUS_00642,R0025_segment_binaural_44100_1.wav,construction_00029.wav,24,84.037,1.87,2.44,8.37,12.9,0.0316,0.104,0.019,0.0471,0.0549,0.337
ARAUS_00658,R0042_segment_binaural_44100_1.wav,silence_00003.wav,41,55.543,1.32,1.83,17.3,25.0,0.0144,0.128,0.03,0.0596,0.121,1.07
ARAUS_00658,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,53.961,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00662,R0103_segment_binaural_44100_1.wav,bird_00052.wav,12,50.415,1.41,2.17,21.5,35.9,0.0429,0.106,0.0614,0.339,0.375,2.45
ARAUS_00678,R0118_segment_binaural_44100_1.wav,water_00037.wav,28,89.263,1.66,2.24,26.9,40.2,0.0605,0.161,0.0353,0.152,0.481,1.86
ARAUS_00678,R0085_segment_binaural_44100_1.wav,traffic_00032.wav,35,68.312,1.25,1.54,26.6,36.6,0.0173,0.156,0.0395,0.0874,0.702,4.81
ARAUS_20043,R0091_segment_binaural_44100_1.wav,silence_20001.wav,45,54.432,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_20051,S0011_1min_SQobold_bin_44100_2.wav,construction_20013.wav,18,42.295,1.71,2.28,18.3,33.5,0.0295,0.157,0.0315,0.0987,0.285,2.32
ARAUS_20051,S0023_1min_SQobold_bin_44100_2.wav,bird_20032.wav,44,42.264,1.59,3.24,26.2,55.4,0.102,0.389,0.04,0.129,0.794,6.08
ARAUS_20060,S0027_1min_SQobold_bin_44100_1.wav,wind_20009.wav,26,46.841,1.29,1.87,11.7,30.1,0.0559,0.215,0.0383,0.242,0.225,2.3
ARAUS_20060,R0091_segment_binaural_44100_1.wav,silence_20002.wav,45,42.643,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00012,R0088_segment_binaural_44100_1.wav,silence_00002.wav,5,90.504,1.29,1.57,20.3,27.5,0.0129,0.122,0.0374,0.0831,0.15,0.993
ARAUS_00021,R0129_segment_binaural_44100_2.wav,construction_00015.wav,43,35.713,1.96,2.69,17.3,46.3,0.074,0.334,0.0293,0.115,0.255,3.07
ARAUS_00022,R0103_segment_binaural_44100_1.wav,wind_00034.wav,43,69.567,1.85,2.38,25.6,39.7,0.0188,0.11,0.0287,0.0556,0.123,1.53
ARAUS_00029,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,90.983,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00041,R0095_segment_binaural_44100_2.wav,wind_00036.wav,21,37.583,1.44,1.84,31.1,49.4,0.0138,0.121,0.0396,0.0782,0.078,0.848
ARAUS_00047,R0088_segment_binaural_44100_1.wav,wind_00025.wav,25,35.624,1.65,1.92,28.7,35.9,0.012,0.153,0.0338,0.0704,0.05,0.674
ARAUS_00055,R0105_segment_binaural_44100_1.wav,wind_00033.wav,40,37.088,1.83,2.09,20.6,34.7,0.0291,0.106,0.0297,0.0912,0.295,1.59
ARAUS_00062,R0088_segment_binaural_44100_1.wav,construction_00029.wav,32,54.391,1.31,1.56,20.9,28.8,0.0143,0.118,0.0367,0.0888,0.135,0.982
ARAUS_00064,R0072_segment_binaural_44100_2.wav,silence_00004.wav,8,39.544,1.39,1.79,21.4,36.6,0.0233,0.131,0.039,0.104,0.204,2.32
ARAUS_00067,R0088_segment_binaural_44100_1.wav,silence_00002.wav,27,34.287,1.29,1.57,20.3,27.5,0.0129,0.122,0.0374,0.0831,0.15,0.993
ARAUS_00080,R0090_segment_binaural_44100_2.wav,water_00003.wav,26,46.504,1.45,1.67,22.5,39.0,0.0202,0.124,0.0314,0.084,0.318,1.84
ARAUS_00088,R0042_segment_binaural_44100_2.wav,bird_00065.wav,39,44.656,1.48,2.07,18.5,28.8,0.0516,0.178,0.0481,0.201,0.142,0.897
ARAUS_00092,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,70.182,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00093,R0109_segment_binaural_44100_2.wav,wind_00016.wav,38,39.153,1.59,2.01,17.2,26.5,0.0254,0.137,0.0316,0.0876,0.177,1.33
ARAUS_00100,R0090_segment_binaural_44100_2.wav,traffic_00019.wav,18,43.832,1.37,1.73,26.4,43.7,0.0146,0.121,0.0378,0.0779,0.221,1.63
ARAUS_00112,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,39.592,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00113,R0042_segment_binaural_44100_2.wav,construction_00018.wav,40,47.118,1.27,1.55,20.8,27.6,0.01,0.119,0.0382,0.13,0.228,1.16
ARAUS_00167,R0110_segment_binaural_44100_2.wav,silence_00002.wav,17,99.047,1.07,1.31,11.8,17.4,0.00833,0.0861,0.0302,0.0623,0.177,1.77
ARAUS_00175,R0096_segment_binaural_44100_2.wav,water_00003.wav,27,57.8,1.61,1.79,20.8,26.4,0.016,0.12,0.0294,0.0652,0.208,1.79
ARAUS_00175,R0090_segment_binaural_44100_1.wav,bird_00017.wav,32,60.439,1.4,2.15,21.7,35.8,0.044,0.131,0.0323,0.0809,0.405,3.29
ARAUS_00186,R0116_segment_binaural_44100_1.wav,traffic_00017.wav,4,53.696,1.28,2.15,21.8,34.7,0.0113,0.118,0.0413,0.193,0.0859,1.22
ARAUS_00199,R0074_segment_binaural_44100_2.wav,water_00042.wav,20,44.095,1.52,1.87,26.8,36.5,0.0165,0.154,0.0377,0.0984,0.18,1.19
ARAUS_00201,R0092_segment_binaural_44100_2.wav,bird_00019.wav,40,33.904,1.12,1.39,18.3,24.9,0.0197,0.13,0.0369,0.079,0.153,1.86
ARAUS_00210,R0096_segment_binaural_44100_1.wav,bird_00021.wav,18,54.961,1.85,3.12,24.4,45.7,0.0238,0.0838,0.0367,0.0905,0.447,2.73
ARAUS_00214,R0074_segment_binaural_44100_1.wav,bird_00058.wav,36,51.75,1.46,3.21,23.4,47.0,0.0665,0.345,0.04,0.141,0.389,2.06
ARAUS_00215,R0096_segment_binaural_44100_2.wav,traffic_00040.wav,14,52.544,1.5,1.67,23.7,34.3,0.0127,0.113,0.0346,0.092,0.165,1.51
ARAUS_00220,R0073_segment_binaural_44100_1.wav,water_00050.wav,42,64.28,1.36,1.58,25.3,36.4,0.0171,0.175,0.0387,0.106,0.411,2.76
ARAUS_00242,R0016_segment_binaural_44100_1.wav,silence_00002.wav,8,67.633,1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
ARAUS_00242,R0016_segment_binaural_44100_2.wav,silence_00002.wav,34,70.137,1.2,1.65,23.8,41.7,0.0409,0.113,0.0421,0.12,0.656,3.88
ARAUS_00243,R0045_segment_binaural_44100_1.wav,traffic_00013.wav,23,52.037,1.24,1.73,15.4,28.9,0.0158,0.178,0.0276,0.066,0.35,1.99
ARAUS_00260,R0060_segment_binaural_44100_2.wav,silence_00005.wav,32,34.272,1.16,1.55,15.5,22.2,0.0298,0.125,0.0296,0.0962,0.533,1.49
ARAUS_00267,R0016_segment_binaural_44100_2.wav,traffic_00027.wav,32,46.429,1.27,1.59,26.2,42.7,0.0333,0.112,0.0418,0.102,0.571,3.74
ARAUS_00277,R0103_segment_binaural_44100_1.wav,traffic_00004.wav,31,52.083,1.27,1.47,24.9,51.4,0.02,0.164,0.04,0.09,0.175,1.53
ARAUS_00277,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,52.007,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00280,R0090_segment_binaural_44100_1.wav,wind_00033.wav,28,86.719,2.11,2.33,28.1,38.0,0.0148,0.103,0.0251,0.0652,0.194,2.91
ARAUS_00289,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,38.304,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00290,R0096_segment_binaural_44100_2.wav,water_00077.wav,44,47.542,1.54,1.74,22.1,34.5,0.0164,0.118,0.0322,0.0754,0.188,1.61
ARAUS_00293,R0057_segment_binaural_44100_2.wav,construction_00021.wav,21,36.596,1.52,1.77,14.8,21.0,0.0167,0.0901,0.0246,0.051,0.0903,1.37
ARAUS_00296,R0055_segment_binaural_44100_2.wav,traffic_00016.wav,16,44.384,1.21,1.62,20.8,29.5,0.0157,0.115,0.0605,0.315,0.295,1.7
ARAUS_00296,R0089_segment_binaural_44100_2.wav,bird_00013.wav,17,60.452,1.59,3.7,21.8,39.7,0.0136,0.11,0.0343,0.0705,0.171,1.64
ARAUS_00296,R0092_segment_binaural_44100_2.wav,traffic_00029.wav,18,43.157,1.18,1.61,20.2,26.9,0.0128,0.135,0.0366,0.0812,0.252,2.29
ARAUS_00298,R0041_segment_binaural_44100_1.wav,bird_00069.wav,14,63.225,1.19,1.61,21.2,29.3,0.0413,0.153,0.0378,0.0821,0.271,1.61
ARAUS_00302,R0106_segment_binaural_44100_1.wav,silence_00002.wav,25,74.39,1.07,1.55,8.34,14.3,0.0139,0.0799,0.0308,0.0605,0.105,0.514
ARAUS_00302,R0103_segment_binaural_44100_1.wav,water_00073.wav,36,63.147,1.4,1.6,20.8,34.7,0.0206,0.103,0.0363,0.0657,0.157,1.69
ARAUS_00306,R0055_segment_binaural_44100_1.wav,bird_00035.wav,7,64.761,1.38,1.9,17.1,26.0,0.276,0.519,0.0454,0.0909,0.179,1.66
ARAUS_00317,R0016_segment_binaural_44100_1.wav,water_00020.wav,33,35.663,1.63,1.77,39.2,48.2,0.025,0.187,0.0427,0.0826,0.382,3.28
ARAUS_00318,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,56.743,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00325,R0096_segment_binaural_44100_2.wav,wind_00040.wav,9,40.384,1.6,1.75,22.9,31.2,0.014,0.117,0.0298,0.0625,0.166,1.54
ARAUS_00346,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,58.761,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00350,R0090_segment_binaural_44100_2.wav,construction_00017.wav,11,47.184,1.6,1.91,31.4,42.2,0.0137,0.13,0.0348,0.0811,0.192,1.25
ARAUS_00350,R0075_segment_binaural_44100_2.wav,silence_00005.wav,32,35.561,1.25,1.53,28.6,37.2,0.0214,0.12,0.0393,0.0988,0.476,2.36
ARAUS_00364,R0087_segment_binaural_44100_2.wav,wind_00008.wav,43,61.71,1.15,1.44,23.3,37.2,0.0223,0.113,0.0391,0.0723,0.563,2.12
ARAUS_00365,R0075_segment_binaural_44100_1.wav,traffic_00001.wav,38,46.509,1.2,1.57,35.6,68.8,0.0368,0.2,0.0571,0.269,0.109,1.01
ARAUS_00385,R0064_segment_binaural_44100_1.wav,water_00050.wav,29,56.279,1.42,1.8,22.9,35.0,0.0131,0.14,0.0323,0.0717,0.257,1.81
ARAUS_00404,R0015_segment_binaural_44100_1.wav,bird_00074.wav,5,48.816,1.21,1.7,19.7,27.5,0.0183,0.13,0.035,0.094,0.145,1.76
ARAUS_00404,R0127_segment_binaural_44100_1.wav,wind_00012.wav,7,49.904,1.35,1.68,14.2,42.5,0.0123,0.109,0.0293,0.0876,0.0279,0.447
ARAUS_00410,R0096_segment_binaural_44100_2.wav,construction_00023.wav,6,103.915,1.59,2.17,21.3,30.8,0.0183,0.117,0.0303,0.0708,0.221,1.84
ARAUS_00411,R0116_segment_binaural_44100_1.wav,bird_00035.wav,15,48.535,1.23,2.11,20.1,36.2,0.226,0.395,0.0482,0.212,0.121,1.24
ARAUS_00434,R0087_segment_binaural_44100_2.wav,wind_00012.wav,28,50.545,1.3,1.56,22.5,34.4,0.0223,0.11,0.0375,0.0766,0.55,2.21
ARAUS_00440,R0064_segment_binaural_44100_2.wav,water_00022.wav,31,46.096,1.37,1.71,24.1,34.0,0.015,0.128,0.0381,0.075,0.27,2.46
ARAUS_00440,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,45.328,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00448,R0085_segment_binaural_44100_1.wav,bird_00011.wav,35,52.503,1.25,1.56,24.3,34.4,0.0185,0.133,0.0381,0.0996,0.441,4.7
ARAUS_00466,R0071_segment_binaural_44100_1.wav,construction_00014.wav,39,57.816,1.2,1.73,31.4,50.0,0.0368,0.197,0.0532,0.124,0.554,3.68
